,ratio,index,dataset,time [hrs],rmse,r2
2208,0.6,3.0,Grid1296,0.04869458145565457,121.38914744902203,-0.4892447383234364
2209,0.6,3.0,Grid2401,0.2302812333901723,76.12813491275102,0.42879450183994094
2210,0.6,3.0,Sobol1,0.8563115863667594,21.432392713383557,0.9500797789286934
2211,0.6,3.0,Sobol2,0.5991916167736053,21.27032796146391,0.9501055009542719
2212,0.6,4.0,Grid1296,0.08096012453238169,114.76904078584447,-0.3195939214921153
2213,0.6,4.0,Grid2401,0.11735470963848962,207.09888582036743,-3.1935110554563906
2214,0.6,4.0,Sobol1,1.154238742126359,23.11058339085874,0.94372341265845
2215,0.6,4.0,Sobol2,0.7920663780636258,157.0832657150671,-1.6931242904379267
2216,0.6,5.0,Grid1296,0.02320381932788425,115.6081074486892,-0.3445691920487417
2217,0.6,5.0,Grid2401,0.09170156333181594,283.25596250412076,-6.9186681599142466
2218,0.6,5.0,Sobol1,0.18335296630859374,22.418510755797232,0.9454014324816047
2219,0.6,5.0,Sobol2,0.1971678239107132,27.414505786154965,0.918443541609301
2220,0.6,6.0,Grid1296,0.021996253927548726,111.27689494605919,-0.24864241810018028
2221,0.6,6.0,Grid2401,0.07129497845967611,215.4714702091968,-3.5403587962567284
2222,0.6,6.0,Sobol1,0.2879943147632811,21.0371644844663,0.9524204062321413
2223,0.6,6.0,Sobol2,0.25337534685929614,21.61901044388186,0.9490946333884929
2224,0.6,7.0,Grid1296,0.015669549769825406,113.85692525105162,-0.3090823143800807
2225,0.6,7.0,Grid2401,0.09095969988240137,321.57074893340865,-9.159839722194064
2226,0.6,7.0,Sobol1,0.15703687886397044,23.884026827198976,0.9389541841094284
2227,0.6,7.0,Sobol2,0.30198605636755627,223.897620292948,-4.394032305886375
2228,0.6,8.0,Grid1296,0.026211067901717292,110.51093447395795,-0.23624016906234324
2229,0.6,8.0,Grid2401,0.07994372453954485,197.76772454128516,-2.858820826636371
2230,0.6,8.0,Sobol1,0.42101438343524933,21.825929974977203,0.9489516268162137
2231,0.6,8.0,Sobol2,0.4528075438737869,21.408306755923842,0.9500270063344012
2232,0.6,9.0,Grid1296,0.02843560106224484,116.79831147403108,-0.36909127667815644
2233,0.6,9.0,Grid2401,0.09295938895808326,316.5427330959385,-8.85114769177282
2234,0.6,9.0,Sobol1,0.7936051807800929,22.56885861740266,0.944385562946353
2235,0.6,9.0,Sobol2,0.5426268394788106,22.04548523916739,0.9474530893002767
2236,0.6,10.0,Grid1296,0.030320396820704143,111.38804223722283,-0.24402415570105074
2237,0.6,10.0,Grid2401,0.10261894265810649,292.1732862974723,-7.344041658404036
2238,0.6,10.0,Sobol1,0.5865723197989994,22.515150967644303,0.9460479537162071
2239,0.6,10.0,Sobol2,0.4432224659787284,23.700515652444086,0.9387846016328717
2240,0.6,11.0,Grid1296,0.04998033410973019,119.08152164900373,-0.4215972563751944
2241,0.6,11.0,Grid2401,0.09143309851487477,72.96900722660709,0.47547428818744253
2242,0.6,11.0,Sobol1,0.5793324144019021,21.111839190956204,0.9521983933332094
2243,0.6,11.0,Sobol2,0.5573886201116773,29.0778829449583,0.9078993057224557
2244,0.6,12.0,Grid1296,0.015828252567185296,114.24526526996969,-0.31131925218917456
2245,0.6,12.0,Grid2401,0.13824901282787322,89.02876665456664,0.22323320807260982
2246,0.6,12.0,Sobol1,0.1797413197490904,23.939193593280244,0.9378237094668316
2247,0.6,12.0,Sobol2,0.17112857626544103,21.430333505153882,0.9499504779344526
2248,0.6,13.0,Grid1296,0.02819731725586785,111.97296404460886,-0.26261381645495274
2249,0.6,13.0,Grid2401,0.09126811391777462,252.0787474970878,-5.234695212064633
2250,0.6,13.0,Sobol1,0.37446660670969223,23.265094387892876,0.9422371592084061
2251,0.6,13.0,Sobol2,0.29477586693233915,24.878585737533008,0.9314904843535651
2252,0.6,14.0,Grid1296,0.022037966516282825,115.28886234294627,-0.3274381505661559
2253,0.6,14.0,Grid2401,0.22500260571638744,226.5726449200323,-4.075633802560272
2254,0.6,14.0,Sobol1,0.6088557234737608,21.931419065364775,0.9484972874048297
2255,0.6,14.0,Sobol2,0.39833551393614874,22.26072398216769,0.9463686994468464
2256,0.6,15.0,Grid1296,0.03053149037890964,115.74403556416574,-0.353862306470766
2257,0.6,15.0,Grid2401,0.12215413067075942,345.68762011344614,-10.73248383717052
2258,0.6,15.0,Sobol1,0.5241913315984937,21.12513583640224,0.95223885939421
2259,0.6,15.0,Sobol2,0.4758509800831477,25.36519723914801,0.9296277173900858
2260,0.6,16.0,Grid1296,0.01958992938200633,112.60714674981296,-0.28187896409008517
2261,0.6,16.0,Grid2401,0.07250424140029484,341.6969478025117,-10.454587505590288
2262,0.6,16.0,Sobol1,0.5096529336108102,20.73796494792058,0.9536848281237461
2263,0.6,16.0,Sobol2,0.36583439343505436,22.26677033985043,0.9459799158482666
2264,0.6,17.0,Grid1296,0.02898952947722541,130.28932669465567,-0.7080690100130311
2265,0.6,17.0,Grid2401,0.11624996609157986,303.78259858028446,-8.053291408095172
2266,0.6,17.0,Sobol1,0.49030842350588905,189.6097819330564,-2.914119259111664
2267,0.6,17.0,Sobol2,0.37507998287677763,23.876992711961083,0.9386889574998681
2268,0.6,18.0,Grid1296,0.03399789975749122,108.46553618103687,-0.18194043305687702
2269,0.6,18.0,Grid2401,0.1554485512442059,156.3858421126051,-1.400461319294457
2270,0.6,18.0,Sobol1,0.4975884539551205,24.21162436724977,0.9369265641915672
2271,0.6,18.0,Sobol2,0.47636571135785843,21.204704609069207,0.950446651501731
2272,0.6,19.0,Grid1296,0.015926679240332708,120.5157580045619,-0.45927795837048735
2273,0.6,19.0,Grid2401,0.1340290511978997,283.6783323906853,-6.889263016349898
2274,0.6,19.0,Sobol1,0.14204150451554193,21.502757009970903,0.9503026440781239
2275,0.6,19.0,Sobol2,0.20316887285974292,27.54463191826537,0.9180519478562424
2276,0.6,20.0,Grid1296,0.010528270535998875,123.91649588708901,-0.5495512500263751
2277,0.6,20.0,Grid2401,0.07666282402144538,126.32115070057876,-0.5649637501492248
2278,0.6,20.0,Sobol1,0.07186683138211568,21.66449549423044,0.9491107925968904
2279,0.6,20.0,Sobol2,0.09834295094013214,32.89314638259802,0.88295281492278
2280,0.6,21.0,Grid1296,0.024710742897457547,106.80976360903274,-0.14742258336081648
2281,0.6,21.0,Grid2401,0.18166528820991515,383.5720852926738,-13.558412544578315
2282,0.6,21.0,Sobol1,0.34929163250658246,22.46903098655463,0.9459756177551347
2283,0.6,21.0,Sobol2,0.2588772182994419,22.608918067410254,0.9444606551742789
2284,0.6,22.0,Grid1296,0.02849284503195021,123.6711224279802,-0.5450585363921856
2285,0.6,22.0,Grid2401,0.07360270963774787,192.2444159897275,-2.6541560001530184
2286,0.6,22.0,Sobol1,0.6244413483805127,22.458603538721,0.9451628257455773
2287,0.6,22.0,Sobol2,0.3779068734910753,20.611880806456856,0.9545792650985676
2288,0.6,23.0,Grid1296,0.003316769931051466,111.12189740450461,-0.23888031406432586
2289,0.6,23.0,Grid2401,0.052024034327930874,134.81546544277091,-0.7919577140330272
2290,0.6,23.0,Sobol1,0.0478898729218377,21.846482108065402,0.9492809148764533
2291,0.6,23.0,Sobol2,0.07326425035794576,21.12173595221215,0.9519186969523586
2292,0.6,24.0,Grid1296,0.05326240844196743,109.37964863296708,-0.21212242562562933
2293,0.6,24.0,Grid2401,0.11873890221118927,276.5778107434316,-6.476205884942972
2294,0.6,24.0,Sobol1,0.7177590648333232,23.034218245347365,0.9430456460856431
2295,0.6,24.0,Sobol2,0.4808284856213464,20.682126305899455,0.9539087628191265
2296,0.6,25.0,Grid1296,0.04677632510662079,117.8130583211761,-0.39758198133541245
2297,0.6,25.0,Grid2401,0.08519028862317403,285.5794933633416,-7.009113919385491
2298,0.6,25.0,Sobol1,0.7984744192494286,21.43683716720268,0.9509648048493186
2299,0.6,25.0,Sobol2,0.5281642431020737,29.464869768676895,0.9065511360914729
2300,0.6,26.0,Grid1296,0.02409041980902354,115.30535952992727,-0.33430702021312175
2301,0.6,26.0,Grid2401,0.1051959800057941,128.3608210477633,-0.6121612715447726
2302,0.6,26.0,Sobol1,0.25878864533371393,21.682201912692463,0.9492428121508579
2303,0.6,26.0,Sobol2,0.18212885273827448,20.7635840113486,0.9538253575004735
2304,0.6,27.0,Grid1296,0.023751979205343457,113.86795572962637,-0.30079141314742697
2305,0.6,27.0,Grid2401,0.09684073342217339,273.87276230127395,-6.424877720644097
2306,0.6,27.0,Sobol1,0.3348151761955685,21.376549995170116,0.9508479974596942
2307,0.6,27.0,Sobol2,0.2771359211206436,21.461267407553567,0.949419367266688
2308,0.6,28.0,Grid1296,0.019978702995512222,116.41669007507409,-0.36427223953446286
2309,0.6,28.0,Grid2401,0.041088506513171724,321.2467753036911,-9.18287975818398
2310,0.6,28.0,Sobol1,0.4192611161205504,21.6478142481182,0.9489227276329744
2311,0.6,28.0,Sobol2,0.2970904868841171,23.017480409288787,0.9432197174554661
2312,0.6,29.0,Grid1296,0.014750670393308003,109.06968519358409,-0.19475427633182596
2313,0.6,29.0,Grid2401,0.23707058760854932,298.86664796431364,-7.789590830556589
2314,0.6,29.0,Sobol1,0.2186830719312032,22.72804766534862,0.9445885311362087
2315,0.6,29.0,Sobol2,0.2343885717789332,29.65888179940792,0.9059741655020769
2316,0.6,30.0,Grid1296,0.018227693968349033,126.06409789896098,-0.5901092726327299
2317,0.6,30.0,Grid2401,0.03524021764596303,161.06654105006598,-1.5594599835875096
2318,0.6,30.0,Sobol1,0.4027214864227507,21.972926208578528,0.9478215940224498
2319,0.6,30.0,Sobol2,0.35626717110474904,27.648658947844822,0.917321346543434
2320,0.6,31.0,Grid1296,0.016779062615500558,109.52149561305868,-0.20494692931236824
2321,0.6,31.0,Grid2401,0.05833222031593323,322.88889228123344,-9.268631933415639
2322,0.6,31.0,Sobol1,0.3936221541961034,20.07755778246874,0.9564303312098166
2323,0.6,31.0,Sobol2,0.259162134859297,34.382927145302,0.8715799082205155
2324,0.6,32.0,Grid1296,0.014792165689998202,113.65811128628997,-0.3053723844978191
2325,0.6,32.0,Grid2401,0.03092026564810011,152.27101874457466,-1.2738304329883476
2326,0.6,32.0,Sobol1,0.30318665888574386,21.46765190621042,0.9494275178226451
2327,0.6,32.0,Sobol2,0.2433809687693914,31.927630070712002,0.8893467361058154
2328,0.6,33.0,Grid1296,0.031000403894318476,152.81970022718477,-1.3400463459174614
2329,0.6,33.0,Grid2401,0.032052667008505925,157.42335772084263,-1.441353520671388
2330,0.6,33.0,Sobol1,0.6065361617008845,21.396425899349616,0.9502364124679635
2331,0.6,33.0,Sobol2,0.42333451860480836,21.826915096940027,0.9480571007413624
2332,0.6,34.0,Grid1296,0.008571730785899692,117.9547461065769,-0.3955292934114385
2333,0.6,34.0,Grid2401,0.031720149318377175,344.3628784227824,-10.689820960525699
2334,0.6,34.0,Sobol1,0.20308007147577073,22.2704586410308,0.9467314477007268
2335,0.6,34.0,Sobol2,0.15356247027715048,22.014361421686697,0.9474229143159322
2336,0.6,35.0,Grid1296,0.01426691624853346,126.22917234511229,-0.5974537297969296
2337,0.6,35.0,Grid2401,0.029519570138719347,291.35376072492716,-7.3407875581411375
2338,0.6,35.0,Sobol1,0.35533137453926933,21.86336871548116,0.9480033468206897
2339,0.6,35.0,Sobol2,0.2601332735353046,21.34008961441733,0.949765994660344
2340,0.6,36.0,Grid1296,0.027928716407881842,108.52064863507027,-0.1895193728209945
2341,0.6,36.0,Grid2401,0.057821628318892586,286.548449482722,-7.064893974141821
2342,0.6,36.0,Sobol1,0.6307589226298862,22.912522626410134,0.9436760455077218
2343,0.6,36.0,Sobol2,0.49842796901861824,21.42545603045045,0.9500941597980633
2344,0.6,37.0,Grid1296,0.02974099430772993,126.43741339177302,-0.6101496973020095
2345,0.6,37.0,Grid2401,0.04360639214515686,443.05327485167595,-18.231203550107587
2346,0.6,37.0,Sobol1,0.6954928436544207,21.122968714235952,0.9529798959734352
2347,0.6,37.0,Sobol2,0.5391116171412997,226.6094638274294,-4.681198842551633
2348,0.6,38.0,Grid1296,0.012859294613202413,118.48172442889188,-0.4123245559176647
2349,0.6,38.0,Grid2401,0.06268769403298696,238.7325067918888,-4.6020173578012855
2350,0.6,38.0,Sobol1,0.3777534223265118,21.904789192818345,0.9483882323300445
2351,0.6,38.0,Sobol2,0.25984593881501095,20.691907678106364,0.9535628810267721
2352,0.6,39.0,Grid1296,0.022133390174971686,114.03255461285524,-0.3095866295504066
2353,0.6,39.0,Grid2401,0.02951206770208147,349.9931169782891,-11.058419878965214
2354,0.6,39.0,Sobol1,0.4173050130075879,187.15153675994716,-2.779764153786368
2355,0.6,39.0,Sobol2,0.29525762849383885,131.71052036760022,-0.8495144887873884
2356,0.6,40.0,Grid1296,0.014475601514180501,127.36439195967164,-0.6354641415631708
2357,0.6,40.0,Grid2401,0.05048510942194197,329.1412427163807,-9.670316030551923
2358,0.6,40.0,Sobol1,0.4868851220607758,22.318968896672544,0.9465720616509599
2359,0.6,40.0,Sobol2,0.3650954071680705,21.558891448373497,0.9498454763786021
2360,0.6,41.0,Grid1296,0.013344908820258246,126.98968381761213,-0.6207289929780646
2361,0.6,41.0,Grid2401,0.028408697379959953,45.44943549212871,0.7978024677046974
2362,0.6,41.0,Sobol1,0.252804109454155,20.713054356001685,0.9541552863671569
2363,0.6,41.0,Sobol2,0.23830574678050148,23.181870708170138,0.9411795798602094
2364,0.6,42.0,Grid1296,0.00406330598725213,113.36235166699893,-0.29620680967892965
2365,0.6,42.0,Grid2401,0.030815775129530164,166.0415373597358,-1.725201043305272
2366,0.6,42.0,Sobol1,0.0769082451528973,22.05759531429033,0.9476075529034758
2367,0.6,42.0,Sobol2,0.07347095886866252,21.667815761848374,0.9499051463677836
2368,0.6,43.0,Grid1296,0.023446450034777324,108.35151574047094,-0.18066602851085434
2369,0.6,43.0,Grid2401,0.04119417276647356,341.54035629615584,-10.504699082820428
2370,0.6,43.0,Sobol1,0.5600098037057453,21.835981805499255,0.9489509011153054
2371,0.6,43.0,Sobol2,0.3937178498506546,25.394809226753587,0.9300772026725741
2372,0.6,44.0,Grid1296,0.011459798945320978,120.3745306681486,-0.45390467607742147
2373,0.6,44.0,Grid2401,0.04109616922007667,429.7132706628426,-17.102284474818838
2374,0.6,44.0,Sobol1,0.23920680032836067,21.80943034743189,0.9487659367723121
2375,0.6,44.0,Sobol2,0.22204089827007717,22.272953395473102,0.9463321393300111
2376,0.6,45.0,Grid1296,0.007478450139363607,125.72498652352994,-0.5897861463197098
2377,0.6,45.0,Grid2401,0.03724216348595089,311.6639139277483,-8.582573455444832
2378,0.6,45.0,Sobol1,0.14213760607772402,22.043158120201742,0.9475607530356026
2379,0.6,45.0,Sobol2,0.10426857531070709,22.245756641811493,0.9464313357103246
2380,0.6,46.0,Grid1296,0.024197123580508764,109.77604260688406,-0.21594771064723006
2381,0.6,46.0,Grid2401,0.06858699156178369,369.73388744026244,-12.553271758448577
2382,0.6,46.0,Sobol1,0.5302316511339612,21.209128345616165,0.9523613553994769
2383,0.6,46.0,Sobol2,0.46099404513835907,27.146913219851307,0.9197435923234173
2384,0.6,47.0,Grid1296,0.011139736572901408,121.32595447705742,-0.48560913113345694
2385,0.6,47.0,Grid2401,0.028685174849298264,162.34678995450386,-1.5922148321175253
2386,0.6,47.0,Sobol1,0.2170207307736079,21.837339835841355,0.9490587827679061
2387,0.6,47.0,Sobol2,0.2093259298801422,20.315122739482323,0.9557062344673835
2388,0.6,48.0,Grid1296,0.020278915100627477,123.16754164657566,-0.5263759416522167
2389,0.6,48.0,Grid2401,0.04040423247549269,332.92902525086294,-9.934685474878915
2390,0.6,48.0,Sobol1,0.4196936861673991,22.312846787941275,0.9467939311946785
2391,0.6,48.0,Sobol2,0.34391513341002994,22.319618169230264,0.9455148741706837
2392,0.6,49.0,Grid1296,0.011118075052897136,115.24243086644557,-0.3360429716673765
2393,0.6,49.0,Grid2401,0.0158814576599333,274.36160969275164,-6.42470892065585
2394,0.6,49.0,Sobol1,0.17442883564366235,21.010650260587283,0.9521759223604914
2395,0.6,49.0,Sobol2,0.13228290504879422,27.503699329274944,0.9180163714097795
2396,0.6,50.0,Grid1296,0.02828348735968272,119.67347996611218,-0.4375151596595852
2397,0.6,50.0,Grid2401,0.04531661225689782,136.73090571356454,-0.8357375145676949
2398,0.6,50.0,Sobol1,0.5399628600147035,22.043387472088835,0.9481335692153353
2399,0.6,50.0,Sobol2,0.48954328841633266,27.71935113845105,0.9158338241156618
2400,0.65,1.0,Grid1296,0.04594500945674049,102.4035383795313,-0.06028309847329205
2401,0.65,1.0,Grid2401,0.0620288481314977,225.42496907219004,-4.035515249529553
2402,0.65,1.0,Sobol1,0.794197581940227,193.71356565038323,-3.0491237331825785
2403,0.65,1.0,Sobol2,0.49006104542149437,167.66610237704802,-2.033446622069098
2404,0.65,2.0,Grid1296,0.060994470053248935,109.70844332664883,-0.20854340040826802
2405,0.65,2.0,Grid2401,0.1006370261642668,42.25009842249348,0.82429491423856
2406,0.65,2.0,Sobol1,0.9355199949608909,22.56836244701391,0.9466965265024924
2407,0.65,2.0,Sobol2,0.8163990732034048,22.260883459409996,0.9462921732912501
2408,0.65,3.0,Grid1296,0.036967232293552824,109.38873884683183,-0.21496348934269371
2409,0.65,3.0,Grid2401,0.20484064479668934,136.30804764555043,-0.8423771721834883
2410,0.65,3.0,Sobol1,0.7241858328051037,21.44706030148291,0.9505289866098865
2411,0.65,3.0,Sobol2,0.5910191959804959,135.2486239734267,-1.002776070286958
2412,0.65,4.0,Grid1296,0.015893886685371398,112.04815659227874,-0.27697830791082145
2413,0.65,4.0,Grid2401,0.06013772368431091,388.5257246084926,-13.919979693215327
2414,0.65,4.0,Sobol1,0.42067677987946406,25.73684385939093,0.928762043007135
2415,0.65,4.0,Sobol2,0.348216718700197,23.11108394353714,0.9423660830677546
2416,0.65,5.0,Grid1296,0.012797785268889533,109.88487554239063,-0.2207977606665945
2417,0.65,5.0,Grid2401,0.07114991651640998,173.60088692517053,-1.9767175785897124
2418,0.65,5.0,Sobol1,0.14646411021550496,23.156966163280497,0.9425632968639369
2419,0.65,5.0,Sobol2,0.2946824762556288,32.557844314202626,0.8864603000119721
2420,0.65,6.0,Grid1296,0.0160998750395245,104.8848842041688,-0.11482465172670775
2421,0.65,6.0,Grid2401,0.0636004286342197,167.28292305282582,-1.7582832440739877
2422,0.65,6.0,Sobol1,0.297802175283432,21.882106708449758,0.9483399710151512
2423,0.65,6.0,Sobol2,0.2759503225485484,22.61315197230365,0.944972296171689
2424,0.65,7.0,Grid1296,0.013945010171996222,109.17357312319189,-0.2035132806019857
2425,0.65,7.0,Grid2401,0.09202998353375329,75.69628106304548,0.43400109545291277
2426,0.65,7.0,Sobol1,0.1347882488038805,21.563975879080974,0.9512136349242855
2427,0.65,7.0,Sobol2,0.24265464378727808,25.645863137881864,0.9285563947255735
2428,0.65,8.0,Grid1296,0.013772582610448201,104.34553483751124,-0.10091450308420935
2429,0.65,8.0,Grid2401,0.05163430174191793,147.5650358920064,-1.147185634482279
2430,0.65,8.0,Sobol1,0.1889147327343623,23.33329943499399,0.9421505884772409
2431,0.65,8.0,Sobol2,0.1810899238453971,27.4593094625933,0.9185073825912206
2432,0.65,9.0,Grid1296,0.017689930068122015,109.1982815512092,-0.19745644321312672
2433,0.65,9.0,Grid2401,0.16416277759604983,136.55963060623716,-0.8545147192865126
2434,0.65,9.0,Sobol1,0.4638448816537857,21.66300883972646,0.9499175358551435
2435,0.65,9.0,Sobol2,0.4017821538448334,25.668138012677204,0.9287425129146462
2436,0.65,10.0,Grid1296,0.016799444688691035,109.19730901728956,-0.20399081275011421
2437,0.65,10.0,Grid2401,0.06601255529456669,257.0144377363632,-5.564682572605285
2438,0.65,10.0,Sobol1,0.16956953048706055,21.519818905355788,0.949753649994347
2439,0.65,10.0,Sobol2,0.2001684616671668,28.59628557583128,0.9120016753838069
2440,0.65,11.0,Grid1296,0.014978103703922696,372.3986978066288,-13.024834443892964
2441,0.65,11.0,Grid2401,0.07074045770698123,315.0594118500143,-8.831340835174489
2442,0.65,11.0,Sobol1,0.28958262927002376,208.98952531837026,-3.706362223641455
2443,0.65,11.0,Sobol2,0.24571019662751092,213.2642956770187,-3.8689471172626133
2444,0.65,12.0,Grid1296,0.02343279865052965,108.43759747584706,-0.19120306725524028
2445,0.65,12.0,Grid2401,0.099372961057557,196.77914018238974,-2.8343172694695515
2446,0.65,12.0,Sobol1,0.4469602734512753,22.337862153691283,0.9470545832993628
2447,0.65,12.0,Sobol2,0.4346980352534188,25.603575152879813,0.9287230190526595
2448,0.65,13.0,Grid1296,0.013382777372996013,108.01508937744833,-0.17655800178665015
