,ratio,rndint,dataset,degree,rmse,r2
147,0.05,237.0,Sobol2,7.0,18.54148750989681,0.9591072243131447
148,0.05,237.0,Grid1296,8.0,500971312.5268602,-24124605317123.164
149,0.05,237.0,Grid2401,8.0,64653267.26035889,-378829493094.3801
150,0.05,237.0,Sobol1,8.0,22.611043728990623,0.9407697892276198
151,0.05,237.0,Sobol2,8.0,20.65311918676998,0.9492625370711025
152,0.05,237.0,Grid1296,9.0,117368489042.03072,-1.324151051546524e+18
153,0.05,237.0,Grid2401,9.0,58334914.72944135,-308403972747.54205
154,0.05,237.0,Sobol1,9.0,26.329373443289324,0.9196875070209657
155,0.05,237.0,Sobol2,9.0,24.963048199596344,0.9258770534831064
156,0.05,237.0,Grid1296,10.0,872753467.9707435,-73217967486969.14
157,0.05,237.0,Grid2401,10.0,3566292469.356246,-1152648108964360.8
158,0.05,237.0,Sobol1,10.0,35.91262284560406,0.8505842746561275
159,0.05,237.0,Sobol2,10.0,44.423801029103736,0.765259040737352
160,0.05,588.0,Grid1296,1.0,78.15748236807033,0.4109724404900559
161,0.05,588.0,Grid2401,1.0,101.578366538124,0.06801329593806793
162,0.05,588.0,Sobol1,1.0,71.57344462468645,0.40452606874209296
163,0.05,588.0,Sobol2,1.0,71.80645213201464,0.3844253876878839
164,0.05,588.0,Grid1296,2.0,47.06777766270102,0.7863800155926322
165,0.05,588.0,Grid2401,2.0,83.20572094339778,0.3746636951589615
166,0.05,588.0,Sobol1,2.0,39.65975961034201,0.8171651118264187
167,0.05,588.0,Sobol2,2.0,38.748447793510266,0.8207486721061671
168,0.05,588.0,Grid1296,3.0,28.473777749902325,0.9218219786952035
169,0.05,588.0,Grid2401,3.0,44.62308849052265,0.820143342281008
170,0.05,588.0,Sobol1,3.0,26.573317866300417,0.9179175179160434
171,0.05,588.0,Sobol2,3.0,23.59708172292309,0.9335231618463279
172,0.05,588.0,Grid1296,4.0,47.366060929592614,0.783663882625058
173,0.05,588.0,Grid2401,4.0,46.42412519001745,0.8053319293725072
174,0.05,588.0,Sobol1,4.0,24.35204711891122,0.9310665735558713
175,0.05,588.0,Sobol2,4.0,22.438098050347925,0.9398928903654873
176,0.05,588.0,Grid1296,5.0,69.83333276311083,0.5297594999617231
177,0.05,588.0,Grid2401,5.0,106.60354664398866,-0.02648019512703459
178,0.05,588.0,Sobol1,5.0,20.047009693273317,0.953284810356195
179,0.05,588.0,Sobol2,5.0,18.009264202514053,0.9612790770663321
180,0.05,588.0,Grid1296,6.0,112184762.38972336,-1213562749752.3318
181,0.05,588.0,Grid2401,6.0,129.4785561618792,-0.5142687604450793
182,0.05,588.0,Sobol1,6.0,20.706856557623734,0.9501589405281161
183,0.05,588.0,Sobol2,6.0,17.933522278111603,0.961604090895062
184,0.05,588.0,Grid1296,7.0,33245581.24628863,-106576720684.8077
185,0.05,588.0,Grid2401,7.0,2269922.083115987,-465402986.8058527
186,0.05,588.0,Sobol1,7.0,21.471556898757555,0.9464097247233134
187,0.05,588.0,Sobol2,7.0,18.49740910929904,0.9591515515208718
188,0.05,588.0,Grid1296,8.0,27562244.60347932,-73252703504.0959
189,0.05,588.0,Grid2401,8.0,13918705.490525048,-17498666666.242504
190,0.05,588.0,Sobol1,8.0,22.300942968555646,0.9421896804977355
191,0.05,588.0,Sobol2,8.0,20.476206168792395,0.949944391066285
192,0.05,588.0,Grid1296,9.0,381236164870.2568,-1.4014663562452752e+19
193,0.05,588.0,Grid2401,9.0,22443107.09146093,-45496001621.73444
194,0.05,588.0,Sobol1,9.0,25.87572901096332,0.922170524447266
195,0.05,588.0,Sobol2,9.0,26.597693559818435,0.9155418201447288
196,0.05,588.0,Grid1296,10.0,1800118221.4201908,-312461525309626.56
197,0.05,588.0,Grid2401,10.0,1931416803.8711193,-336945203379636.9
198,0.05,588.0,Sobol1,10.0,37.35061959350578,0.8378359670362913
199,0.05,588.0,Sobol2,10.0,44.52039861961556,0.7633688850479282
200,0.05,951.0,Grid1296,1.0,78.65746091001887,0.4058822172251412
201,0.05,951.0,Grid2401,1.0,101.13735588527273,0.0748351887990929
202,0.05,951.0,Sobol1,1.0,71.49061778723708,0.41668214170512163
203,0.05,951.0,Sobol2,1.0,72.03630064447022,0.38266848375576656
204,0.05,951.0,Grid1296,2.0,46.952653743851435,0.7883038342012932
205,0.05,951.0,Grid2401,2.0,82.96486160508152,0.37743557340202427
206,0.05,951.0,Sobol1,2.0,39.6105985567138,0.8209270522518199
207,0.05,951.0,Sobol2,2.0,38.78710607023465,0.8210258118490215
208,0.05,951.0,Grid1296,3.0,26.229496808933025,0.9339348198556436
209,0.05,951.0,Grid2401,3.0,44.59581027374895,0.8201195217439299
210,0.05,951.0,Sobol1,3.0,26.568869099918793,0.9194337201168138
211,0.05,951.0,Sobol2,3.0,25.624237937520164,0.9218880351738232
212,0.05,951.0,Grid1296,4.0,49.79023547792495,0.7619429399664032
213,0.05,951.0,Grid2401,4.0,46.343331825965734,0.8057457975013677
214,0.05,951.0,Sobol1,4.0,24.236013918648382,0.9329606864068142
215,0.05,951.0,Sobol2,4.0,22.440653372707157,0.9400917490378075
216,0.05,951.0,Grid1296,5.0,69.59451859982136,0.5349038167831247
217,0.05,951.0,Grid2401,5.0,104.45191882163796,0.013200864461055062
218,0.05,951.0,Sobol1,5.0,19.968903525186704,0.9544890804970805
219,0.05,951.0,Sobol2,5.0,18.094373731126577,0.9610504218908807
220,0.05,951.0,Grid1296,6.0,57793844.373443,-320742030071.9595
221,0.05,951.0,Grid2401,6.0,131.74166512942372,-0.5697923631333588
222,0.05,951.0,Sobol1,6.0,20.68409903632177,0.9511707122439178
223,0.05,951.0,Sobol2,6.0,18.033315076975953,0.961312845589513
224,0.05,951.0,Grid1296,7.0,23088114.280535705,-51188173366.464516
225,0.05,951.0,Grid2401,7.0,7394444.575646619,-4945463846.649637
226,0.05,951.0,Sobol1,7.0,21.788962089675803,0.9458148526145777
227,0.05,951.0,Sobol2,7.0,18.439750414996844,0.9595493297162124
228,0.05,951.0,Grid1296,8.0,130540242.81418464,-1636370108729.5793
229,0.05,951.0,Grid2401,8.0,30454255.373624004,-83886463484.05275
230,0.05,951.0,Sobol1,8.0,23.347065309247853,0.9377883430065724
231,0.05,951.0,Sobol2,8.0,20.297664801699625,0.9509873936246196
232,0.05,951.0,Grid1296,9.0,24550912.5492479,-57879928244.08455
233,0.05,951.0,Grid2401,9.0,13101674.078507159,-15525639522.535095
234,0.05,951.0,Sobol1,9.0,26.470062484716113,0.9200318396167765
235,0.05,951.0,Sobol2,9.0,24.50751362032717,0.9285480392865287
236,0.05,951.0,Grid1296,10.0,659928522.8776578,-41820238409611.14
237,0.05,951.0,Grid2401,10.0,20115279.71694552,-36597217534.99915
238,0.05,951.0,Sobol1,10.0,33.048170298060384,0.8753472074478655
239,0.05,951.0,Sobol2,10.0,48.63439871883862,0.7186138306217772
240,0.05,490.0,Grid1296,1.0,78.2949675732571,0.4088971817269468
241,0.05,490.0,Grid2401,1.0,101.98277939839855,0.0576568374607932
242,0.05,490.0,Sobol1,1.0,71.28549462028259,0.4080394279359967
243,0.05,490.0,Sobol2,1.0,72.34056104854704,0.3761441437943551
244,0.05,490.0,Grid1296,2.0,47.001469392916384,0.7869810677010385
245,0.05,490.0,Grid2401,2.0,83.45221874828786,0.3689973668599126
246,0.05,490.0,Sobol1,2.0,39.69191003074032,0.816475333697704
247,0.05,490.0,Sobol2,2.0,38.848195028773304,0.8200871424304725
248,0.05,490.0,Grid1296,3.0,26.194243905350476,0.9338382373419699
249,0.05,490.0,Grid2401,3.0,44.17638080329978,0.8231782591848051
250,0.05,490.0,Sobol1,3.0,26.572453415599547,0.9177466196209256
251,0.05,490.0,Sobol2,3.0,23.68100199418099,0.93314703713075
252,0.05,490.0,Grid1296,4.0,50.01977404051044,0.7587436328737094
253,0.05,490.0,Grid2401,4.0,42.36226867434386,0.8374025176869813
254,0.05,490.0,Sobol1,4.0,24.332231886834418,0.9310309347704869
255,0.05,490.0,Sobol2,4.0,22.60828630932381,0.9390665455854391
256,0.05,490.0,Grid1296,5.0,69.76707215370162,0.5306505337290157
257,0.05,490.0,Grid2401,5.0,94.47702321775644,0.19126209603884525
258,0.05,490.0,Sobol1,5.0,19.994299090490223,0.9534303670216486
259,0.05,490.0,Sobol2,5.0,18.013756571655644,0.9613162034886817
260,0.05,490.0,Grid1296,6.0,252160888.70228302,-6131274860561.046
261,0.05,490.0,Grid2401,6.0,69.3465137754532,0.5642828425177091
262,0.05,490.0,Sobol1,6.0,20.720655298410716,0.9499853287432405
263,0.05,490.0,Sobol2,6.0,17.94276423867347,0.9616205088623622
264,0.05,490.0,Grid1296,7.0,219515480.90527123,-4646496771309.228
265,0.05,490.0,Grid2401,7.0,5856285.833683291,-3107419788.625576
266,0.05,490.0,Sobol1,7.0,21.47023503936601,0.9463012663480057
267,0.05,490.0,Sobol2,7.0,18.51948938009902,0.9591136325735121
268,0.05,490.0,Grid1296,8.0,376733900.6082508,-13685628198555.418
269,0.05,490.0,Grid2401,8.0,17806413.468471948,-28728192557.43796
270,0.05,490.0,Sobol1,8.0,22.066880953128425,0.9432752813257436
271,0.05,490.0,Sobol2,8.0,23.542778969713776,0.9339251841501316
272,0.05,490.0,Grid1296,9.0,189157888.56018257,-3450199819480.5986
273,0.05,490.0,Grid2401,9.0,30091884.79761219,-82045388725.00298
274,0.05,490.0,Sobol1,9.0,25.384197758692366,0.9249384839860314
275,0.05,490.0,Sobol2,9.0,28.52160395401369,0.9030230768270119
276,0.05,490.0,Grid1296,10.0,374108132.84924066,-13495520273608.346
277,0.05,490.0,Grid2401,10.0,2034243119.1253176,-374939423508247.0
278,0.05,490.0,Sobol1,10.0,36.032092564481985,0.8487590434180086
279,0.05,490.0,Sobol2,10.0,114.52588825091435,-0.5636078728597513
280,0.05,395.0,Grid1296,1.0,78.73233310402202,0.4039249385741882
281,0.05,395.0,Grid2401,1.0,101.27604438362768,0.07017016730650083
282,0.05,395.0,Sobol1,1.0,71.29924369065978,0.40952138900066914
283,0.05,395.0,Sobol2,1.0,72.08867588227594,0.3847067055430008
284,0.05,395.0,Grid1296,2.0,47.18633981732019,0.7858947622716226
285,0.05,395.0,Grid2401,2.0,82.6920512940285,0.3801058386553814
286,0.05,395.0,Sobol1,2.0,39.77323282153103,0.8162547548590173
287,0.05,395.0,Sobol2,2.0,38.891350907211766,0.8209170900492762
288,0.05,395.0,Grid1296,3.0,26.42668626347724,0.9328447256996717
289,0.05,395.0,Grid2401,3.0,44.51650467068006,0.8203479697210436
290,0.05,395.0,Sobol1,3.0,26.669234867640146,0.9173856601769923
291,0.05,395.0,Sobol2,3.0,23.603234112046305,0.934038410397581
292,0.05,395.0,Grid1296,4.0,52.80869991927477,0.7318327975269823
293,0.05,395.0,Grid2401,4.0,48.519228014799815,0.78658851904006
294,0.05,395.0,Sobol1,4.0,24.350344887792712,0.9311277045181682
295,0.05,395.0,Sobol2,4.0,22.692537718428007,0.9390302776849618
296,0.05,395.0,Grid1296,5.0,70.54118061501389,0.521501966057897
297,0.05,395.0,Grid2401,5.0,103.05738932672412,0.03717293809876265
298,0.05,395.0,Sobol1,5.0,20.041730809577697,0.953344293123349
299,0.05,395.0,Sobol2,5.0,17.953827151130984,0.9618352726114582
300,0.05,395.0,Grid1296,6.0,126566284.9848099,-1540390300122.7483
301,0.05,395.0,Grid2401,6.0,133.3900313741171,-0.613008903172618
302,0.05,395.0,Sobol1,6.0,20.711955144313237,0.9501716486240259
303,0.05,395.0,Sobol2,6.0,17.874764960813003,0.9621706599550102
304,0.05,395.0,Grid1296,7.0,276915206.216655,-7373748473426.143
305,0.05,395.0,Grid2401,7.0,8664987.39865924,-6806531927.207377
306,0.05,395.0,Sobol1,7.0,21.424531716337917,0.946684068551426
307,0.05,395.0,Sobol2,7.0,18.68394690104188,0.9586681034398987
308,0.05,395.0,Grid1296,8.0,407583793.19285464,-15974545963340.938
309,0.05,395.0,Grid2401,8.0,8259759.321456858,-6184787756.475427
310,0.05,395.0,Sobol1,8.0,22.29801784674023,0.942248024841673
311,0.05,395.0,Sobol2,8.0,21.639234970680846,0.9445588933496187
312,0.05,395.0,Grid1296,9.0,164010597.48248744,-2586655139671.0244
313,0.05,395.0,Grid2401,9.0,22374004.58319865,-45381355166.57695
314,0.05,395.0,Sobol1,9.0,25.43920276382567,0.924830559395984
315,0.05,395.0,Sobol2,9.0,24.386066881026665,0.9295904439159933
316,0.05,395.0,Grid1296,10.0,723108376.013248,-50280720698716.14
317,0.05,395.0,Grid2401,10.0,5778579.8851059545,-3027138265.663972
318,0.05,395.0,Sobol1,10.0,37.53983928745503,0.8363111330264941
319,0.05,395.0,Sobol2,10.0,49.02523365369155,0.7154311037075918
320,0.05,877.0,Grid1296,1.0,78.66956250408077,0.40354419639251593
321,0.05,877.0,Grid2401,1.0,101.30963681554766,0.07175563295240073
322,0.05,877.0,Sobol1,1.0,71.28354429294977,0.4090470955010105
323,0.05,877.0,Sobol2,1.0,72.37253781208821,0.369978590824361
324,0.05,877.0,Grid1296,2.0,47.08913297540283,0.786299180825899
325,0.05,877.0,Grid2401,2.0,82.79431090518142,0.3800426727584909
326,0.05,877.0,Sobol1,2.0,39.77819361700822,0.815980258678599
327,0.05,877.0,Sobol2,2.0,38.874746867575546,0.8182213589624737
328,0.05,877.0,Grid1296,3.0,26.442031725484753,0.9326163638473567
329,0.05,877.0,Grid2401,3.0,44.716084825401445,0.8191625609155768
330,0.05,877.0,Sobol1,3.0,26.722963336944314,0.916949254943222
331,0.05,877.0,Sobol2,3.0,23.58007337743702,0.9331197314183253
332,0.05,877.0,Grid1296,4.0,50.172014019244834,0.7574016355436346
333,0.05,877.0,Grid2401,4.0,48.32099146934519,0.7888298740347397
334,0.05,877.0,Sobol1,4.0,24.334116028169316,0.931133906129616
335,0.05,877.0,Sobol2,4.0,22.574486798641402,0.9387023992635001
336,0.05,877.0,Grid1296,5.0,69.57372242288436,0.5334960997604961
337,0.05,877.0,Grid2401,5.0,107.1714107292446,-0.03876833033741378
338,0.05,877.0,Sobol1,5.0,19.958475807121687,0.9536735474784844
339,0.05,877.0,Sobol2,5.0,18.014276252671603,0.9609661543050854
340,0.05,877.0,Grid1296,6.0,179327112.01489702,-3099250697074.431
341,0.05,877.0,Grid2401,6.0,134.18776606491545,-0.6284958317873552
342,0.05,877.0,Sobol1,6.0,20.652971307059943,0.9503934088226587
343,0.05,877.0,Sobol2,6.0,17.954709057311092,0.961223871290695
344,0.05,877.0,Grid1296,7.0,133625799.32950668,-1720859568343.1501
345,0.05,877.0,Grid2401,7.0,3651379.8211355214,-1205798744.9044294
346,0.05,877.0,Sobol1,7.0,21.357030583162338,0.9469535847846925
347,0.05,877.0,Sobol2,7.0,18.548398204646773,0.9586171376978109
348,0.05,877.0,Grid1296,8.0,206480621.84326097,-4108879430526.1846
349,0.05,877.0,Grid2401,8.0,27498796.59137556,-68389303793.80428
350,0.05,877.0,Sobol1,8.0,21.939534035240825,0.9440204890175685
351,0.05,877.0,Sobol2,8.0,20.524674541109448,0.9493289081379787
352,0.05,877.0,Grid1296,9.0,51152913.06085074,-252177038809.06912
353,0.05,877.0,Grid2401,9.0,9417685.429285437,-8021381378.144741
354,0.05,877.0,Sobol1,9.0,24.98445675263966,0.92740376080655
355,0.05,877.0,Sobol2,9.0,25.713068719290682,0.9204728305792196
356,0.05,877.0,Grid1296,10.0,268655156.1206762,-6955929296138.344
357,0.05,877.0,Grid2401,10.0,227137.79214719922,-4665943.8954338515
358,0.05,877.0,Sobol1,10.0,38.31628485288266,0.8292577155649173
359,0.05,877.0,Sobol2,10.0,45.43980567108483,0.7516405812028817
360,0.05,297.0,Grid1296,1.0,78.32192315289284,0.4098559362350649
361,0.05,297.0,Grid2401,1.0,100.83654523435278,0.07882161796399645
362,0.05,297.0,Sobol1,1.0,71.61050920921637,0.40731600184167027
363,0.05,297.0,Sobol2,1.0,71.89269595069878,0.38013021033324823
364,0.05,297.0,Grid1296,2.0,46.84691166322214,0.7888683757362832
365,0.05,297.0,Grid2401,2.0,82.60090388993997,0.3818734168023956
366,0.05,297.0,Sobol1,2.0,39.65210299095534,0.8182802506501604
367,0.05,297.0,Sobol2,2.0,38.88977457857685,0.8186148273066363
368,0.05,297.0,Grid1296,3.0,26.223717829576106,0.9338423783994935
369,0.05,297.0,Grid2401,3.0,44.68435221753044,0.819108252371118
370,0.05,297.0,Sobol1,3.0,26.57345094972038,0.9183858253330555
371,0.05,297.0,Sobol2,3.0,23.64813010326986,0.9329305811365196
372,0.05,297.0,Grid1296,4.0,49.89827751288954,0.7604685930477247
373,0.05,297.0,Grid2401,4.0,48.11974591414591,0.7902246411387321
374,0.05,297.0,Sobol1,4.0,24.24243056888351,0.9320761961815752
375,0.05,297.0,Sobol2,4.0,22.60493442445441,0.9387173644856956
376,0.05,297.0,Grid1296,5.0,70.86061069072127,0.5169399310222904
377,0.05,297.0,Grid2401,5.0,105.74046133038986,-0.012955165482158248
378,0.05,297.0,Sobol1,5.0,20.006251460884485,0.9537404797505102
379,0.05,297.0,Sobol2,5.0,17.97473819106432,0.9612513944522894
380,0.05,297.0,Grid1296,6.0,11437019.436951347,-12583952655.423061
381,0.05,297.0,Grid2401,6.0,121.38530946529222,-0.3348734077566
382,0.05,297.0,Sobol1,6.0,20.710084068008584,0.950428346919519
383,0.05,297.0,Sobol2,6.0,18.003012206323923,0.9611293965329923
384,0.05,297.0,Grid1296,7.0,46487487.636665635,-207904317862.54956
385,0.05,297.0,Grid2401,7.0,17364593.307874456,-27317254845.074192
386,0.05,297.0,Sobol1,7.0,21.428974376689844,0.9469271451885446
387,0.05,297.0,Sobol2,7.0,18.60534439988508,0.9584848741903127
388,0.05,297.0,Grid1296,8.0,104667920.83206588,-1053946465714.7876
389,0.05,297.0,Grid2401,8.0,33959803.35096451,-104481200782.4557
390,0.05,297.0,Sobol1,8.0,22.091371765064583,0.9435953320960423
391,0.05,297.0,Sobol2,8.0,21.14043226912323,0.9464007567803985
392,0.05,297.0,Grid1296,9.0,11316903.400205567,-12321017514.745373
393,0.05,297.0,Grid2401,9.0,9881498.97626292,-8846133347.464264
394,0.05,297.0,Sobol1,9.0,25.703903640406487,0.9236396611430151
395,0.05,297.0,Sobol2,9.0,25.12441383130212,0.9242953061364881
396,0.05,297.0,Grid1296,10.0,965445325.0765224,-89669908209599.23
397,0.05,297.0,Grid2401,10.0,433398666.7270293,-17016998621240.783
398,0.05,297.0,Sobol1,10.0,37.6434340917805,0.8362247957192122
399,0.05,297.0,Sobol2,10.0,49.85286984704813,0.7019348098641911
400,0.05,721.0,Grid1296,1.0,78.71177545702204,0.4046163727936687
401,0.05,721.0,Grid2401,1.0,101.48677775798896,0.06636704311037667
402,0.05,721.0,Sobol1,1.0,71.56296161669826,0.407892083396711
403,0.05,721.0,Sobol2,1.0,72.40573419159902,0.368594078510455
404,0.05,721.0,Grid1296,2.0,47.47549855182994,0.783400954525378
405,0.05,721.0,Grid2401,2.0,83.16397405019913,0.37305749509551944
406,0.05,721.0,Sobol1,2.0,39.709936560073956,0.8176848986023727
407,0.05,721.0,Sobol2,2.0,38.90425338111469,0.8177124963682199
408,0.05,721.0,Grid1296,3.0,26.165437819782447,0.9342079403435558
409,0.05,721.0,Grid2401,3.0,44.598643248172074,0.8196980015363811
410,0.05,721.0,Sobol1,3.0,26.517809224979207,0.9186983161185098
411,0.05,721.0,Sobol2,3.0,29.688576451508176,0.8938447505616929
412,0.05,721.0,Grid1296,4.0,50.02904132642477,0.7594741090600582
413,0.05,721.0,Grid2401,4.0,47.94528084220288,0.791623384399714
414,0.05,721.0,Sobol1,4.0,24.258489811621587,0.93196196247341
415,0.05,721.0,Sobol2,4.0,22.661337474090388,0.9381508402356763
416,0.05,721.0,Grid1296,5.0,70.13340830209386,0.5273198547859008
417,0.05,721.0,Grid2401,5.0,105.77409507763338,-0.01418196511302905
418,0.05,721.0,Sobol1,5.0,19.983452504664807,0.9538294229902485
419,0.05,721.0,Sobol2,5.0,18.38661653791191,0.9592838819632178
420,0.05,721.0,Grid1296,6.0,111397988.66201495,-1192537842683.3057
421,0.05,721.0,Grid2401,6.0,150.3294065800789,-1.048543226658948
422,0.05,721.0,Sobol1,6.0,20.74260283251522,0.9502548482031388
423,0.05,721.0,Sobol2,6.0,18.02543621674186,0.9608677973231357
424,0.05,721.0,Grid1296,7.0,73223210.33017208,-515246442402.94385
425,0.05,721.0,Grid2401,7.0,10753579.035431264,-10482462297.015772
426,0.05,721.0,Sobol1,7.0,21.746440881515888,0.9453235091148714
427,0.05,721.0,Sobol2,7.0,18.586885339831507,0.9583920837191485
428,0.05,721.0,Grid1296,8.0,48546213.36957761,-226479131539.49005
429,0.05,721.0,Grid2401,8.0,52610620.72068822,-250901985390.43
430,0.05,721.0,Sobol1,8.0,22.683326832127626,0.9405108508352733
431,0.05,721.0,Sobol2,8.0,20.902230488494368,0.947380345520153
432,0.05,721.0,Grid1296,9.0,13315017.976696746,-17037308386.600748
433,0.05,721.0,Grid2401,9.0,56577769.20207953,-290167578666.5072
434,0.05,721.0,Sobol1,9.0,25.955504727513024,0.9221097291718998
435,0.05,721.0,Sobol2,9.0,25.17895221120335,0.9236449027970298
436,0.05,721.0,Grid1296,10.0,2547710609.7573166,-623760201665596.9
437,0.05,721.0,Grid2401,10.0,11586394.898594588,-12168972206.029036
438,0.05,721.0,Sobol1,10.0,36.4507270860899,0.8463839307441287
439,0.05,721.0,Sobol2,10.0,44.95630808210772,0.7565868678539653
440,0.05,711.0,Grid1296,1.0,78.26415335283504,0.40951706443759983
441,0.05,711.0,Grid2401,1.0,101.58124795093342,0.065891276801328
442,0.05,711.0,Sobol1,1.0,71.26871634778665,0.4094279661307282
443,0.05,711.0,Sobol2,1.0,72.23872723807717,0.3778160193313618
444,0.05,711.0,Grid1296,2.0,47.1111673311001,0.7860416208280654
445,0.05,711.0,Grid2401,2.0,83.12200623324775,0.37453591998062685
446,0.05,711.0,Sobol1,2.0,39.67456573881673,0.8169796557491371
447,0.05,711.0,Sobol2,2.0,38.737783281560894,0.8210844102692548
448,0.05,711.0,Grid1296,3.0,26.838114960203992,0.9305638574426658
449,0.05,711.0,Grid2401,3.0,46.354975555659465,0.8054805411583585
450,0.05,711.0,Sobol1,3.0,26.633777140049506,0.9175215431010436
451,0.05,711.0,Sobol2,3.0,23.631209026419985,0.93341896571085
452,0.05,711.0,Grid1296,4.0,49.400181275280815,0.7647451131582135
453,0.05,711.0,Grid2401,4.0,49.9385913394567,0.7742421215159883
454,0.05,711.0,Sobol1,4.0,24.378433667953093,0.930898639016508
455,0.05,711.0,Sobol2,4.0,22.52478303403004,0.9395077293254538
456,0.05,711.0,Grid1296,5.0,69.68499558640153,0.5318768462970915
457,0.05,711.0,Grid2401,5.0,101.1599033346831,0.07362430684230048
458,0.05,711.0,Sobol1,5.0,20.068583304023182,0.9531716953274884
459,0.05,711.0,Sobol2,5.0,18.063871852133467,0.961095454933614
460,0.05,711.0,Grid1296,6.0,43287114.693376824,-180633728383.24768
461,0.05,711.0,Grid2401,6.0,136.5677088978546,-0.6883651808033455
462,0.05,711.0,Sobol1,6.0,20.721867856745078,0.9500733066122796
463,0.05,711.0,Sobol2,6.0,19.07116628154919,0.9566356181991295
464,0.05,711.0,Grid1296,7.0,251902840.68771118,-6117129835960.589
465,0.05,711.0,Grid2401,7.0,9042566.289273838,-7402079448.3314
466,0.05,711.0,Sobol1,7.0,21.702003650463567,0.9452385841047848
467,0.05,711.0,Sobol2,7.0,18.771483275598488,0.9579877602089204
468,0.05,711.0,Grid1296,8.0,215154631.7602029,-4462548694564.562
469,0.05,711.0,Grid2401,8.0,651008.7680941644,-38365777.54832354
470,0.05,711.0,Sobol1,8.0,22.556080082947847,0.9408435287594282
471,0.05,711.0,Sobol2,8.0,22.48147865502207,0.9397401011190275
472,0.05,711.0,Grid1296,9.0,116344951598.09923,-1.3048982688376822e+18
473,0.05,711.0,Grid2401,9.0,6381393.337808357,-3686390760.9349194
474,0.05,711.0,Sobol1,9.0,24.99100880751329,0.9273822849796772
475,0.05,711.0,Sobol2,9.0,26.04990352191033,0.9190921068357227
476,0.05,711.0,Grid1296,10.0,119989223824.08876,-1.3879251850250317e+18
477,0.05,711.0,Grid2401,10.0,20804913.26960102,-39183403749.956436
478,0.05,711.0,Sobol1,10.0,33.820049760463775,0.8670086211753438
479,0.05,711.0,Sobol2,10.0,55.26330670987486,0.6358734140986335
480,0.05,985.0,Grid1296,1.0,78.42047482281767,0.4074392905478166
481,0.05,985.0,Grid2401,1.0,101.27301685636435,0.07282266426290196
482,0.05,985.0,Sobol1,1.0,71.52421470099644,0.3993134958875969
483,0.05,985.0,Sobol2,1.0,72.12312958000855,0.3830823135897822
484,0.05,985.0,Grid1296,2.0,46.97998324854473,0.7873332316372498
485,0.05,985.0,Grid2401,2.0,82.41624285776005,0.385953957696767
486,0.05,985.0,Sobol1,2.0,39.7847065819914,0.8141451079317261
487,0.05,985.0,Sobol2,2.0,38.731795811059676,0.8220846736425429
488,0.05,985.0,Grid1296,3.0,26.038579576409074,0.934670626192897
489,0.05,985.0,Grid2401,3.0,43.9123605572769,0.8256793328232332
490,0.05,985.0,Sobol1,3.0,26.541262383307977,0.9172848943108024
491,0.05,985.0,Sobol2,3.0,23.615196944906668,0.9338604496564701
492,0.05,985.0,Grid1296,4.0,50.069469043244254,0.7584428547163629
493,0.05,985.0,Grid2401,4.0,47.659947662373945,0.7946558030377542
494,0.05,985.0,Sobol1,4.0,24.26658383861319,0.930855289488901
495,0.05,985.0,Sobol2,4.0,22.445627557853907,0.9402494924102058
496,0.05,985.0,Grid1296,5.0,69.34528529181544,0.5366514642322114
497,0.05,985.0,Grid2401,5.0,104.53176351309409,0.012193529731490016
498,0.05,985.0,Sobol1,5.0,20.00661431592718,0.9530009717954648
499,0.05,985.0,Sobol2,5.0,18.01663489953425,0.9615031273887251
500,0.05,985.0,Grid1296,6.0,216172485.06053922,-4502717982211.752
501,0.05,985.0,Grid2401,6.0,123.6975836212818,-0.38324065198321766
502,0.05,985.0,Sobol1,6.0,20.686802009999468,0.9497508876862307
503,0.05,985.0,Sobol2,6.0,17.932826828520927,0.9618604465707452
504,0.05,985.0,Grid1296,7.0,111255689.50382748,-1192664728384.6133
505,0.05,985.0,Grid2401,7.0,15107370.997395592,-20632559249.338882
506,0.05,985.0,Sobol1,7.0,21.571479872041248,0.945361148944486
507,0.05,985.0,Sobol2,7.0,18.551976164499422,0.9591813676251341
508,0.05,985.0,Grid1296,8.0,350954984.84524727,-11867978400317.537
509,0.05,985.0,Grid2401,8.0,26757053.675922927,-64721994425.351295
510,0.05,985.0,Sobol1,8.0,22.32140645559982,0.9414961038316555
511,0.05,985.0,Sobol2,8.0,21.381447960130245,0.9457808981357108
512,0.05,985.0,Grid1296,9.0,21767313.8428979,-45654500385.7639
513,0.05,985.0,Grid2401,9.0,26379935.096780065,-62910445029.24955
514,0.05,985.0,Sobol1,9.0,25.23553113963655,0.9252232513105387
515,0.05,985.0,Sobol2,9.0,26.226811757360345,0.9184227440723055
516,0.05,985.0,Grid1296,10.0,721401189.8661861,-50144998782713.01
517,0.05,985.0,Grid2401,10.0,85458156.66335656,-660210388380.9194
518,0.05,985.0,Sobol1,10.0,37.43201923685236,0.8354764056528491
519,0.05,985.0,Sobol2,10.0,46.37390410645623,0.7449499496592474
520,0.05,171.0,Grid1296,1.0,78.67425033825924,0.40430061331574163
521,0.05,171.0,Grid2401,1.0,101.34847123733923,0.0726770615493344
522,0.05,171.0,Sobol1,1.0,71.40353745836279,0.41181479692890877
523,0.05,171.0,Sobol2,1.0,72.17453309977037,0.3811372494884292
