,ratio,rndint,dataset,rmse,mape,r2
3434,0.9,877.0,Sobol1,72.94774421573098,0.09512590299593826,0.4450377391304233
3435,0.9,877.0,Sobol2,75.54843379301259,0.09945205305952105,0.3976926573595607
3436,0.9,297.0,Grid1296,73.18233411644346,0.09108692930122432,0.4485782502772627
3437,0.9,297.0,Grid2401,93.01524190154312,0.10280830665882557,0.11571402365683181
3438,0.9,297.0,Sobol1,71.68132586007825,0.09374851876542245,0.46824941950010335
3439,0.9,297.0,Sobol2,74.15195041097637,0.0975598646474313,0.42655282228563585
3440,0.9,721.0,Grid1296,77.05595488166561,0.09536480840726484,0.38658818855133226
3441,0.9,721.0,Grid2401,88.80686261314084,0.09981028069198762,0.19224185105979585
3442,0.9,721.0,Sobol1,72.47692330572112,0.09525522613562348,0.45209493215265373
3443,0.9,721.0,Sobol2,75.23570364687983,0.09888120777149594,0.40528646190983564
3444,0.9,711.0,Grid1296,78.3434480808641,0.09175112157218569,0.3702479673065312
3445,0.9,711.0,Grid2401,93.34544724537527,0.10369598692813024,0.10763377028920651
3446,0.9,711.0,Sobol1,76.44740258333552,0.10130667757462215,0.3905053976952557
3447,0.9,711.0,Sobol2,72.7478314565152,0.09567470284897454,0.45022548302152643
3448,0.9,985.0,Grid1296,75.7038120307696,0.09460599606085561,0.4097475279650321
3449,0.9,985.0,Grid2401,91.06830921363195,0.10138241401014576,0.14870623472169087
3450,0.9,985.0,Sobol1,72.73638227135251,0.09617732124752283,0.4487494817787284
3451,0.9,985.0,Sobol2,75.68058570878806,0.09957251100370276,0.40373582163147925
3452,0.9,171.0,Grid1296,75.43437580038632,0.09101174364323128,0.4157845334187753
3453,0.9,171.0,Grid2401,91.20643631585364,0.09985876763264434,0.15350891915471432
3454,0.9,171.0,Sobol1,71.45580401675639,0.09327016603923735,0.46843777152460464
3455,0.9,171.0,Sobol2,73.99453728389513,0.09700582530298966,0.42803254331627316
3456,0.9,75.0,Grid1296,76.59893978241465,0.09288296287498184,0.39785657720277623
3457,0.9,75.0,Grid2401,87.05434251785243,0.0974371975876672,0.22518310292568222
3458,0.9,75.0,Sobol1,75.02095357209947,0.09842432611019972,0.40492078133227016
3459,0.9,75.0,Sobol2,73.13389829649682,0.09638856003582014,0.4428567612303759
3460,0.9,16.0,Grid1296,76.05863699037356,0.09118146393323713,0.405030048709358
3461,0.9,16.0,Grid2401,89.78122158066066,0.09977927340327328,0.1768551068315518
3462,0.9,16.0,Sobol1,76.56372769513365,0.10123802245389095,0.38141641238559965
3463,0.9,16.0,Sobol2,73.95150008785214,0.09673209154758906,0.4306376440487245
3464,0.9,669.0,Grid1296,74.7527854579142,0.09153726350842821,0.426478533508155
3465,0.9,669.0,Grid2401,89.31605011861025,0.09879841301964502,0.18681410436148072
3466,0.9,669.0,Sobol1,72.5507292098308,0.09567906342425483,0.45181432172816194
3467,0.9,669.0,Sobol2,73.22055793505629,0.09636043188677372,0.438393322878051
3468,0.9,530.0,Grid1296,76.45762209396038,0.09121012569144882,0.4005312233710149
3469,0.9,530.0,Grid2401,92.93042661616371,0.1033630277786227,0.11764605538141215
3470,0.9,530.0,Sobol1,76.23375458848693,0.10120646519745867,0.390336800554711
3471,0.9,530.0,Sobol2,73.01728261993011,0.09590088153005148,0.44469531437354515
3472,0.9,999.0,Grid1296,76.90414801170888,0.09160865820129872,0.3921176566256064
3473,0.9,999.0,Grid2401,96.88511169574598,0.1071047083435387,0.04128709700846689
3474,0.9,999.0,Sobol1,74.57363033538854,0.09873281767053371,0.4144073283294625
3475,0.9,999.0,Sobol2,75.77495011862916,0.10071657992597453,0.39648076626328443
3476,0.9,794.0,Grid1296,76.51353068702714,0.09077421566397105,0.3992629581237067
3477,0.9,794.0,Grid2401,89.94395391001781,0.10002102175436492,0.17472893737616646
3478,0.9,794.0,Sobol1,75.70202177904683,0.10009091080573139,0.39926738391267735
3479,0.9,794.0,Sobol2,74.22550148903991,0.09753259754332395,0.4222876131017388
3480,0.9,936.0,Grid1296,76.24968001274665,0.09035149961617928,0.4035999950807274
3481,0.9,936.0,Grid2401,86.81337528914891,0.09763678532023498,0.22951134061120682
3482,0.9,936.0,Sobol1,71.99828525179227,0.09451698708065266,0.46021044746064754
3483,0.9,936.0,Sobol2,76.44609529212977,0.10173471820650065,0.38446648334245426
3484,0.9,111.0,Grid1296,75.61568317350266,0.0896562458111307,0.4140149859818456
3485,0.9,111.0,Grid2401,87.86229453846303,0.09832328033326597,0.2128799422669333
3486,0.9,111.0,Sobol1,73.16698397777476,0.09649604252171219,0.4407264796153484
3487,0.9,111.0,Sobol2,73.23419154598699,0.09664473223447988,0.44347407309236664
3488,0.9,816.0,Grid1296,74.97279394717066,0.08913171909093384,0.423398807243453
3489,0.9,816.0,Grid2401,88.04260825804784,0.09871588767689969,0.20699847296067786
3490,0.9,816.0,Sobol1,72.21687709540424,0.09463319425927476,0.45701135283070193
3491,0.9,816.0,Sobol2,75.00240453799684,0.09932182217980598,0.4102189405143306
3492,0.9,968.0,Grid1296,76.73087502218985,0.09383420138915391,0.39314018035126097
3493,0.9,968.0,Grid2401,92.34607045360423,0.10285507493889455,0.13026290591093925
3494,0.9,968.0,Sobol1,72.84682400792124,0.0952786851090908,0.44551191965971404
3495,0.9,968.0,Sobol2,74.40531419206424,0.09741504085805316,0.42360960145499005
3496,0.9,48.0,Grid1296,74.4181364520799,0.09115838629492935,0.43174391604112883
3497,0.9,48.0,Grid2401,88.36109233875217,0.10051270621683304,0.19757980332026714
3498,0.9,48.0,Sobol1,72.95902506407798,0.09629371138890679,0.4465149246789025
3499,0.9,48.0,Sobol2,72.96923442216358,0.09516873906577308,0.44697421425771877
3500,0.9,986.0,Grid1296,78.45939371480695,0.09291406932424932,0.36825651312107555
3501,0.9,986.0,Grid2401,92.97374853524258,0.10335351704828116,0.11654332483852059
3502,0.9,986.0,Sobol1,72.83562176258953,0.09578496032185449,0.4478315213835081
3503,0.9,986.0,Sobol2,74.3632556503833,0.09840325634934807,0.42050614827508437
3504,0.9,829.0,Grid1296,75.61729506968584,0.09114706061762681,0.41338141291337516
3505,0.9,829.0,Grid2401,87.38962263792956,0.09909559469425704,0.21875282047228561
3506,0.9,829.0,Sobol1,72.87161864287977,0.09593367956220546,0.44409169646725877
3507,0.9,829.0,Sobol2,74.96129176322503,0.0971052235720528,0.41294114739121424
3508,0.9,996.0,Grid1296,75.99218488332053,0.09200672874359765,0.4058155671192246
3509,0.9,996.0,Grid2401,92.8054186422836,0.10273182170831416,0.11836273893125393
3510,0.9,996.0,Sobol1,70.99400263936099,0.090829316891687,0.4783678726811148
3511,0.9,996.0,Sobol2,73.39029077937522,0.09721601211341466,0.4399628649726208
3512,0.9,272.0,Grid1296,73.48189536288628,0.08913453170677954,0.44570883337245826
3513,0.9,272.0,Grid2401,87.09764144350014,0.0973927715355125,0.2232255625110141
3514,0.9,272.0,Sobol1,76.28610178613549,0.10057110706157113,0.38994567088653
3515,0.9,272.0,Sobol2,73.65508868091518,0.09787532615167749,0.43465490795646633
3516,0.9,759.0,Grid1296,74.44565875255748,0.09102579178654402,0.42916344737937784
3517,0.9,759.0,Grid2401,89.18829905849965,0.09965635490244262,0.18683692361308635
3518,0.9,759.0,Sobol1,73.98051818733673,0.0967422194483224,0.4242808350310293
3519,0.9,759.0,Sobol2,75.52811068766194,0.10017487273294637,0.3998084405739424
3520,0.9,390.0,Grid1296,76.89837110187386,0.09113467690770503,0.39318057555540453
3521,0.9,390.0,Grid2401,91.89539679488857,0.10174216064082399,0.13776921618822113
3522,0.9,390.0,Sobol1,72.83257816843137,0.09622960221532242,0.4473903826012747
3523,0.9,390.0,Sobol2,73.97454826601503,0.09829386401577143,0.42994872917762694
3524,0.9,930.0,Grid1296,74.43051349681669,0.09120846832838081,0.4308156254899329
3525,0.9,930.0,Grid2401,91.49238624908604,0.100586963660864,0.14854476252615412
3526,0.9,930.0,Sobol1,71.36042439405365,0.0927139150873872,0.4740571849977814
3527,0.9,930.0,Sobol2,75.72138555875854,0.10032525488589807,0.39439004999490634
3528,0.9,633.0,Grid1296,75.00520001538695,0.09199355234388175,0.42102330903343854
3529,0.9,633.0,Grid2401,91.720036205092,0.10226429039172055,0.13867833286494236
3530,0.9,633.0,Sobol1,73.64459787277656,0.09757383401298068,0.43300608333768764
3531,0.9,633.0,Sobol2,73.4410364603653,0.09738176548592076,0.4382285165728028
3532,0.9,928.0,Grid1296,78.29743708515457,0.09209675117428599,0.3701182463995748
3533,0.9,928.0,Grid2401,90.31028098103052,0.10073115848740163,0.16744022345486842
3534,0.9,928.0,Sobol1,71.78198773783737,0.09359371663125457,0.46658411305342573
3535,0.9,928.0,Sobol2,73.16103307623983,0.0953719015494199,0.44562239094939105
3536,0.9,854.0,Grid1296,77.1595362078764,0.09185705091935643,0.38844731885826533
3537,0.9,854.0,Grid2401,96.31951346565337,0.10598221449065759,0.05132739511977269
3538,0.9,854.0,Sobol1,72.74354405351355,0.09588254000834696,0.44742901954219993
3539,0.9,854.0,Sobol2,76.01322301380681,0.10091979830814263,0.3952918621787037
3540,0.9,554.0,Grid1296,73.67399382807903,0.09181082497755726,0.4412860145890468
3541,0.9,554.0,Grid2401,89.67112449847217,0.09955248094921272,0.17626638631953973
3542,0.9,554.0,Sobol1,71.66169075181617,0.09395521270673891,0.46700996562381725
3543,0.9,554.0,Sobol2,75.43948318916506,0.0995347209365675,0.4037479374002486
3544,0.9,562.0,Grid1296,74.3276838111783,0.09079775247509048,0.4313519564836058
3545,0.9,562.0,Grid2401,90.95399035564347,0.10092256073712176,0.1548751134921883
3546,0.9,562.0,Sobol1,71.69358262376481,0.09401259006148287,0.46600160072436103
3547,0.9,562.0,Sobol2,78.1457685232653,0.10357737164230969,0.3586717098485429
3548,0.9,78.0,Grid1296,78.63512312433896,0.08999287676117167,0.3672751583434771
3549,0.9,78.0,Grid2401,96.26700564130697,0.10729108771164649,0.052786492657108997
3550,0.9,78.0,Sobol1,74.98486152548061,0.09945460070866083,0.4105440799326856
3551,0.9,78.0,Sobol2,79.2567547517974,0.10460701053783138,0.3393498417434856
3552,0.9,222.0,Grid1296,73.84941560468273,0.08972776941499103,0.4397483224346803
3553,0.9,222.0,Grid2401,86.74966571314648,0.09826567891776662,0.22863053061058047
3554,0.9,222.0,Sobol1,73.36108136955681,0.09681692297955606,0.4376398507634004
3555,0.9,222.0,Sobol2,77.21466441156483,0.10217350442730638,0.3711444233944948
3556,0.9,294.0,Grid1296,77.36064870920316,0.09261994149285697,0.38348373727924967
3557,0.9,294.0,Grid2401,91.0034166516486,0.10064815114318544,0.15582111703320323
3558,0.9,294.0,Sobol1,72.99436686944053,0.09625145063409825,0.44634198354533294
3559,0.9,294.0,Sobol2,74.75154174262367,0.09880423503088842,0.4095373543500409
3560,0.9,725.0,Grid1296,78.51278056720655,0.09106808474578897,0.36708232797120677
3561,0.9,725.0,Grid2401,90.01767859123198,0.10130666727857282,0.17317446967070327
3562,0.9,725.0,Sobol1,73.4638934575129,0.09603800076179206,0.4373762413304825
3563,0.9,725.0,Sobol2,73.73488281335428,0.09642222183630907,0.4303472212080579
3564,0.9,582.0,Grid1296,74.74363016009,0.0898349438293185,0.4271930631879821
3565,0.9,582.0,Grid2401,87.64255308008697,0.09810417113795578,0.21472608032683793
3566,0.9,582.0,Sobol1,73.40576190356592,0.09710936497296838,0.43867501749327864
3567,0.9,582.0,Sobol2,75.9645682385482,0.10047780755002712,0.3931355695575064
3568,0.9,731.0,Grid1296,78.44052114049668,0.09335913754616207,0.3669075304552223
3569,0.9,731.0,Grid2401,92.59048627731677,0.10357599433961724,0.12086780751818593
3570,0.9,731.0,Sobol1,72.56422302685888,0.0944511137111725,0.4559859223533149
3571,0.9,731.0,Sobol2,74.74138622634925,0.09842633896159003,0.4136125276599466
3572,0.9,249.0,Grid1296,75.65494724635214,0.09101292394734686,0.4121286641031724
3573,0.9,249.0,Grid2401,93.18473987356981,0.10317436887325122,0.11375491846984964
3574,0.9,249.0,Sobol1,73.59852516137849,0.09660826665652691,0.4351548434528363
3575,0.9,249.0,Sobol2,76.15927270772802,0.10125679962814707,0.39311296978048926
3576,0.9,791.0,Grid1296,79.44629696044501,0.09342748508085436,0.3512962824935325
3577,0.9,791.0,Grid2401,96.11170723172751,0.1051508536587488,0.05723517281836055
3578,0.9,791.0,Sobol1,72.73697797741629,0.09581876660429636,0.44816995337639254
3579,0.9,791.0,Sobol2,74.90560822058691,0.09962738337006893,0.4111716947363818
3580,0.9,35.0,Grid1296,77.48989754849437,0.09383902290004337,0.38199317082578343
3581,0.9,35.0,Grid2401,88.52450421552368,0.09837553803880596,0.1968662731026476
3582,0.9,35.0,Sobol1,72.23917102146623,0.09510876397823947,0.4571170424819334
3583,0.9,35.0,Sobol2,73.47778733499031,0.09579087834507302,0.4382934948042818
3584,0.9,180.0,Grid1296,74.33861160902615,0.09060002690614986,0.4319152947259993
3585,0.9,180.0,Grid2401,93.43943674472779,0.10492961095281071,0.10538556569918578
3586,0.9,180.0,Sobol1,74.63166590354301,0.09934393912435548,0.41914744969082884
3587,0.9,180.0,Sobol2,76.24247447539884,0.1013054387069435,0.3918774690736151
3588,0.9,510.0,Grid1296,79.42378244433606,0.09375227702384026,0.3523118575016224
3589,0.9,510.0,Grid2401,87.90834468425389,0.09815113137572633,0.21117282148306882
3590,0.9,510.0,Sobol1,73.4704412876721,0.09703482584199796,0.4345642350459302
3591,0.9,510.0,Sobol2,76.31612549813575,0.10075646707032532,0.388229204852348
3592,0.9,593.0,Grid1296,75.09877363042146,0.09091484823293214,0.42209341407133116
3593,0.9,593.0,Grid2401,91.17893710967087,0.10059632338976464,0.1506976049087132
3594,0.9,593.0,Sobol1,71.92603529318502,0.09251564835247895,0.4635234269629753
3595,0.9,593.0,Sobol2,76.1478640698291,0.09977059821676544,0.39694935967037026
3596,0.9,634.0,Grid1296,73.51521995664517,0.09101171247174084,0.44307822569069666
3597,0.9,634.0,Grid2401,89.42082838881701,0.09954748511280685,0.18287213866860552
3598,0.9,634.0,Sobol1,71.87100704128153,0.09437087575464057,0.46411264240082206
3599,0.9,634.0,Sobol2,72.758785816237,0.09622875484620064,0.44945667690123814
3600,0.95,678.0,Grid1296,81.4135613452693,0.09345653466721063,0.31757575692383866
3601,0.95,678.0,Grid2401,90.5338089949619,0.10069396509380911,0.1561978604534272
3602,0.95,678.0,Sobol1,72.7408374890871,0.0949226258365656,0.45040468438987324
3603,0.95,678.0,Sobol2,82.44999736158495,0.10894533301835209,0.2921202109506802
3604,0.95,147.0,Grid1296,73.8057463903874,0.0897606423137625,0.4374281894044608
3605,0.95,147.0,Grid2401,93.1708682453189,0.10196598003615903,0.10955932273501434
3606,0.95,147.0,Sobol1,82.18725071416907,0.106752770354811,0.29406200943514094
3607,0.95,147.0,Sobol2,76.0665528737075,0.10110099623813845,0.39550598498633704
3608,0.95,561.0,Grid1296,77.11896385583714,0.09495075587135192,0.3865685563995732
3609,0.95,561.0,Grid2401,95.34965867070375,0.10377954962060489,0.06771702509963529
3610,0.95,561.0,Sobol1,74.415545744354,0.0981911106420429,0.42420020383203105
3611,0.95,561.0,Sobol2,74.8160538870533,0.09675891226296957,0.4209317100069838
3612,0.95,237.0,Grid1296,77.61819578788372,0.0934250406922578,0.3782370950261966
3613,0.95,237.0,Grid2401,94.01537341319015,0.10408291078961465,0.09169661370598337
3614,0.95,237.0,Sobol1,72.93835069952314,0.09553998808949093,0.4480166791612279
3615,0.95,237.0,Sobol2,71.11024784676978,0.09156074461337672,0.47585520232058476
3616,0.95,588.0,Grid1296,79.0030586516488,0.0931264684946314,0.3581658586071972
3617,0.95,588.0,Grid2401,93.72961807132259,0.10158103493343533,0.09887882055181496
3618,0.95,588.0,Sobol1,72.50393187403311,0.09540843198702781,0.45445050430646095
3619,0.95,588.0,Sobol2,79.49235842128822,0.10582951567756037,0.3398201499419482
3620,0.95,951.0,Grid1296,72.81479553808846,0.09298880873921075,0.4522359301768013
3621,0.95,951.0,Grid2401,88.58129110808453,0.1002893284966707,0.19173794241374664
3622,0.95,951.0,Sobol1,71.88961966945318,0.09386930706104672,0.46586824246548153
3623,0.95,951.0,Sobol2,72.2757535745103,0.09326973146126462,0.4602455719045039
3624,0.95,490.0,Grid1296,75.1323368946432,0.09374614052515898,0.4171577167704248
3625,0.95,490.0,Grid2401,90.64959235467126,0.09967042743799892,0.15663242677857714
3626,0.95,490.0,Sobol1,82.20321990599665,0.10748805672902627,0.2958886413556414
3627,0.95,490.0,Sobol2,77.43828941152722,0.1029990279290983,0.3761954271111324
3628,0.95,395.0,Grid1296,82.36963665192273,0.09284985526623267,0.3025674642177377
3629,0.95,395.0,Grid2401,90.21465030827432,0.099623675595956,0.16497811356368974
3630,0.95,395.0,Sobol1,74.13863047322742,0.0964373554147399,0.4278255466289722
3631,0.95,395.0,Sobol2,73.8675122674134,0.09739304369694397,0.43427789343842726
3632,0.95,877.0,Grid1296,75.75862360536331,0.0959216728723221,0.40769421968704345
3633,0.95,877.0,Grid2401,93.26099760075317,0.10497469923488191,0.10471576040881336
3634,0.95,877.0,Sobol1,76.48692793577212,0.10026448808563954,0.3911941825097677
3635,0.95,877.0,Sobol2,79.9023417693438,0.10599558741253953,0.3311054404904934
3636,0.95,297.0,Grid1296,76.12807003141324,0.09405567170131401,0.4022070373529477
3637,0.95,297.0,Grid2401,89.44927059742578,0.09858444884528372,0.1778660528258793
3638,0.95,297.0,Sobol1,73.95739281213812,0.0970641232635663,0.4332369888964339
3639,0.95,297.0,Sobol2,76.33441009676878,0.09960871326195242,0.39358386623253916
3640,0.95,721.0,Grid1296,79.78419873226454,0.10007099661246908,0.34153277283579975
3641,0.95,721.0,Grid2401,86.26951435679037,0.09767994796590142,0.23362058007830355
3642,0.95,721.0,Sobol1,73.88461289873489,0.09773377717552414,0.43187098988608696
3643,0.95,721.0,Sobol2,82.23799998908547,0.10712885930093671,0.2904478206232425
3644,0.95,711.0,Grid1296,80.2658649070434,0.09251901774989658,0.3372061012550437
3645,0.95,711.0,Grid2401,91.5533121973269,0.10204529650447737,0.13661784142277056
3646,0.95,711.0,Sobol1,80.96872184576797,0.10726457957198207,0.31631772351114185
3647,0.95,711.0,Sobol2,75.1778873223469,0.09903084182151353,0.4131710245056758
3648,0.95,985.0,Grid1296,78.05690063635788,0.0970178597027535,0.37071695544927885
3649,0.95,985.0,Grid2401,92.87471100516363,0.1018960217172328,0.1125334608202807
3650,0.95,985.0,Sobol1,72.89194586118154,0.09548674806572809,0.44839760128810713
3651,0.95,985.0,Sobol2,79.99774279362445,0.10503857431365253,0.3352019523054729
3652,0.95,171.0,Grid1296,74.49361439869416,0.09299075670269694,0.42698987816834777
3653,0.95,171.0,Grid2401,94.66807894715465,0.10251809903158726,0.08118111963418884
3654,0.95,171.0,Sobol1,72.76110087477845,0.09546335875711534,0.448631441741275
3655,0.95,171.0,Sobol2,74.05577200610975,0.0954705907382799,0.4321489661757767
3656,0.95,75.0,Grid1296,73.83489724975719,0.0903824208080819,0.43776354705018483
3657,0.95,75.0,Grid2401,90.32989632689082,0.10038254655100926,0.16133043013203108
3658,0.95,75.0,Sobol1,75.44330393306406,0.0991731924646469,0.404116062351386
3659,0.95,75.0,Sobol2,74.82439337352035,0.09903025337580937,0.41785267911943724
3660,0.95,16.0,Grid1296,77.38460277125162,0.09138985793540716,0.3830476607111477
3661,0.95,16.0,Grid2401,91.25637066203274,0.10074468245926062,0.14360813348833745
3662,0.95,16.0,Sobol1,74.57401379268684,0.09815988778995156,0.4219252137216071
3663,0.95,16.0,Sobol2,76.80498304574776,0.09819091391117918,0.38851414085785374
3664,0.95,669.0,Grid1296,74.43379438915736,0.09414196638060585,0.4281732224915261
3665,0.95,669.0,Grid2401,89.46051197325338,0.09864701300833613,0.17798714298471818
3666,0.95,669.0,Sobol1,72.48008191775102,0.09324762317602577,0.45617277179905447
3667,0.95,669.0,Sobol2,72.69386870812454,0.0948052363286128,0.45209392640298296
