,ratio,rndint,dataset,prediction,target,diff
2286,0.6,111.0,Sobol1,683.4529402828277,707.0,23.54705971717226
2287,0.6,111.0,Sobol2,657.808896748801,707.0,49.191103251199024
2288,0.6,816.0,Grid1296,739.4883784067015,707.0,-32.488378406701486
2289,0.6,816.0,Grid2401,776.5443266617995,707.0,-69.54432666179946
2290,0.6,816.0,Sobol1,679.038933498536,707.0,27.96106650146396
2291,0.6,816.0,Sobol2,667.1384510386376,707.0,39.86154896136236
2292,0.6,968.0,Grid1296,738.50379738624,707.0,-31.503797386239967
2293,0.6,968.0,Grid2401,776.8512317416062,707.0,-69.85123174160617
2294,0.6,968.0,Sobol1,678.8934137856409,707.0,28.10658621435914
2295,0.6,968.0,Sobol2,655.0585406244508,707.0,51.94145937554924
2296,0.6,48.0,Grid1296,737.0537078300174,707.0,-30.0537078300174
2297,0.6,48.0,Grid2401,780.302910551827,707.0,-73.30291055182704
2298,0.6,48.0,Sobol1,667.9857123342305,707.0,39.01428766576953
2299,0.6,48.0,Sobol2,672.7474265812682,707.0,34.2525734187318
2300,0.6,986.0,Grid1296,740.3776545217708,707.0,-33.37765452177075
2301,0.6,986.0,Grid2401,779.8894556920937,707.0,-72.88945569209375
2302,0.6,986.0,Sobol1,673.6886982026975,707.0,33.31130179730246
2303,0.6,986.0,Sobol2,667.6288869206649,707.0,39.371113079335146
2304,0.6,829.0,Grid1296,743.2706987559357,707.0,-36.270698755935655
2305,0.6,829.0,Grid2401,785.6273568071963,707.0,-78.62735680719629
2306,0.6,829.0,Sobol1,672.7474735316339,707.0,34.25252646836611
2307,0.6,829.0,Sobol2,664.3494311280999,707.0,42.65056887190008
2308,0.6,996.0,Grid1296,732.0742356038506,707.0,-25.07423560385064
2309,0.6,996.0,Grid2401,782.0834771747232,707.0,-75.08347717472316
2310,0.6,996.0,Sobol1,683.6675110004978,707.0,23.332488999502175
2311,0.6,996.0,Sobol2,654.1302630432489,707.0,52.869736956751126
2312,0.6,272.0,Grid1296,737.4197246765286,707.0,-30.41972467652863
2313,0.6,272.0,Grid2401,774.339867120942,707.0,-67.33986712094202
2314,0.6,272.0,Sobol1,682.9584875351459,707.0,24.041512464854122
2315,0.6,272.0,Sobol2,657.0762087983023,707.0,49.92379120169767
2316,0.6,759.0,Grid1296,738.8513985296295,707.0,-31.851398529629478
2317,0.6,759.0,Grid2401,777.7912725095127,707.0,-70.79127250951274
2318,0.6,759.0,Sobol1,676.3692029123947,707.0,30.630797087605288
2319,0.6,759.0,Sobol2,657.5984916850322,707.0,49.40150831496783
2320,0.6,390.0,Grid1296,744.4996619667663,707.0,-37.499661966766325
2321,0.6,390.0,Grid2401,780.8074581128844,707.0,-73.80745811288443
2322,0.6,390.0,Sobol1,677.6266316249001,707.0,29.373368375099858
2323,0.6,390.0,Sobol2,667.053405057123,707.0,39.94659494287703
2324,0.6,930.0,Grid1296,735.2730458325759,707.0,-28.273045832575917
2325,0.6,930.0,Grid2401,775.431264686903,707.0,-68.43126468690298
2326,0.6,930.0,Sobol1,679.9138490216324,707.0,27.08615097836764
2327,0.6,930.0,Sobol2,663.4726003164425,707.0,43.52739968355752
2328,0.6,633.0,Grid1296,736.0084354325608,707.0,-29.00843543256076
2329,0.6,633.0,Grid2401,781.3458934356989,707.0,-74.34589343569894
2330,0.6,633.0,Sobol1,673.5425435669762,707.0,33.45745643302382
2331,0.6,633.0,Sobol2,668.7553355979155,707.0,38.24466440208448
2332,0.6,928.0,Grid1296,742.8107515911636,707.0,-35.81075159116358
2333,0.6,928.0,Grid2401,777.4584351398717,707.0,-70.45843513987165
2334,0.6,928.0,Sobol1,676.0938835265173,707.0,30.90611647348271
2335,0.6,928.0,Sobol2,667.4567402303633,707.0,39.543259769636734
2336,0.6,854.0,Grid1296,742.7504970180569,707.0,-35.750497018056876
2337,0.6,854.0,Grid2401,779.4528280604334,707.0,-72.45282806043338
2338,0.6,854.0,Sobol1,672.6970948674832,707.0,34.3029051325168
2339,0.6,854.0,Sobol2,655.7461119652888,707.0,51.25388803471117
2340,0.6,554.0,Grid1296,736.8653709959904,707.0,-29.86537099599036
2341,0.6,554.0,Grid2401,775.3365924196352,707.0,-68.33659241963517
2342,0.6,554.0,Sobol1,678.6168063477713,707.0,28.38319365222867
2343,0.6,554.0,Sobol2,659.661919130654,707.0,47.33808086934596
2344,0.6,562.0,Grid1296,730.7575385971663,707.0,-23.75753859716633
2345,0.6,562.0,Grid2401,777.3851821043875,707.0,-70.38518210438747
2346,0.6,562.0,Sobol1,680.514094944803,707.0,26.48590505519701
2347,0.6,562.0,Sobol2,663.1261804010958,707.0,43.87381959890422
2348,0.6,78.0,Grid1296,739.7961749035126,707.0,-32.796174903512565
2349,0.6,78.0,Grid2401,779.7674265272364,707.0,-72.76742652723635
2350,0.6,78.0,Sobol1,676.8538282387824,707.0,30.1461717612176
2351,0.6,78.0,Sobol2,668.6622151748659,707.0,38.33778482513412
2352,0.6,222.0,Grid1296,729.0980912993036,707.0,-22.098091299303633
2353,0.6,222.0,Grid2401,774.4506408328417,707.0,-67.45064083284171
2354,0.6,222.0,Sobol1,681.3575702731976,707.0,25.642429726802447
2355,0.6,222.0,Sobol2,674.1745816293667,707.0,32.825418370633315
2356,0.6,294.0,Grid1296,743.3677350345171,707.0,-36.36773503451707
2357,0.6,294.0,Grid2401,773.248043960979,707.0,-66.24804396097898
2358,0.6,294.0,Sobol1,680.6250247565664,707.0,26.374975243433596
2359,0.6,294.0,Sobol2,671.4253150575905,707.0,35.574684942409476
2360,0.6,725.0,Grid1296,742.8228302759555,707.0,-35.82283027595554
2361,0.6,725.0,Grid2401,772.4502256756837,707.0,-65.45022567568367
2362,0.6,725.0,Sobol1,672.0610627148774,707.0,34.93893728512262
2363,0.6,725.0,Sobol2,676.4502279020824,707.0,30.54977209791764
2364,0.6,582.0,Grid1296,739.2157692268222,707.0,-32.215769226822204
2365,0.6,582.0,Grid2401,776.8544499955156,707.0,-69.85444999551555
2366,0.6,582.0,Sobol1,673.0392193684912,707.0,33.96078063150878
2367,0.6,582.0,Sobol2,666.140996980043,707.0,40.85900301995696
2368,0.6,731.0,Grid1296,741.1854898447774,707.0,-34.18548984477741
2369,0.6,731.0,Grid2401,776.8496670144119,707.0,-69.84966701441192
2370,0.6,731.0,Sobol1,678.9627220638747,707.0,28.037277936125292
2371,0.6,731.0,Sobol2,663.9964059499952,707.0,43.003594050004835
2372,0.6,249.0,Grid1296,734.4391174555197,707.0,-27.43911745551975
2373,0.6,249.0,Grid2401,773.0535948282526,707.0,-66.05359482825259
2374,0.6,249.0,Sobol1,684.0779312937623,707.0,22.922068706237724
2375,0.6,249.0,Sobol2,668.7634679271916,707.0,38.23653207280836
2376,0.6,791.0,Grid1296,749.0561372087658,707.0,-42.05613720876579
2377,0.6,791.0,Grid2401,775.7289817611529,707.0,-68.72898176115291
2378,0.6,791.0,Sobol1,670.865194610902,707.0,36.134805389098005
2379,0.6,791.0,Sobol2,662.8212288528428,707.0,44.17877114715725
2380,0.6,35.0,Grid1296,742.8526599964612,707.0,-35.85265999646117
2381,0.6,35.0,Grid2401,778.4450323959488,707.0,-71.44503239594883
2382,0.6,35.0,Sobol1,671.607403575377,707.0,35.39259642462298
2383,0.6,35.0,Sobol2,667.9719227133284,707.0,39.028077286671646
2384,0.6,180.0,Grid1296,737.7621248840501,707.0,-30.76212488405008
2385,0.6,180.0,Grid2401,778.4199579057644,707.0,-71.41995790576436
2386,0.6,180.0,Sobol1,670.7354771043283,707.0,36.26452289567169
2387,0.6,180.0,Sobol2,668.5631934583971,707.0,38.43680654160289
2388,0.6,510.0,Grid1296,752.4963957083427,707.0,-45.496395708342675
2389,0.6,510.0,Grid2401,782.657292856749,707.0,-75.657292856749
2390,0.6,510.0,Sobol1,687.9760238268238,707.0,19.023976173176152
2391,0.6,510.0,Sobol2,661.0593990324926,707.0,45.94060096750741
2392,0.6,593.0,Grid1296,742.8057470571838,707.0,-35.805747057183794
2393,0.6,593.0,Grid2401,780.0610015992511,707.0,-73.06100159925109
2394,0.6,593.0,Sobol1,690.6836542750051,707.0,16.316345724994903
2395,0.6,593.0,Sobol2,661.9280158957768,707.0,45.07198410422325
2396,0.6,634.0,Grid1296,733.2010627580411,707.0,-26.201062758041076
2397,0.6,634.0,Grid2401,778.3547176394135,707.0,-71.35471763941348
2398,0.6,634.0,Sobol1,683.7966703687032,707.0,23.20332963129681
2399,0.6,634.0,Sobol2,661.3347471678043,707.0,45.66525283219573
2400,0.65,678.0,Grid1296,740.489011530243,707.0,-33.48901153024303
2401,0.65,678.0,Grid2401,782.5469018518398,707.0,-75.54690185183983
2402,0.65,678.0,Sobol1,682.1023611758933,707.0,24.897638824106707
2403,0.65,678.0,Sobol2,661.6967488686204,707.0,45.303251131379625
2404,0.65,147.0,Grid1296,743.0327704596841,707.0,-36.032770459684116
2405,0.65,147.0,Grid2401,775.7024138524157,707.0,-68.7024138524157
2406,0.65,147.0,Sobol1,677.2125965710745,707.0,29.787403428925472
2407,0.65,147.0,Sobol2,668.6219193431833,707.0,38.37808065681668
2408,0.65,561.0,Grid1296,743.5895430609846,707.0,-36.589543060984624
2409,0.65,561.0,Grid2401,781.3081921276136,707.0,-74.30819212761355
2410,0.65,561.0,Sobol1,675.4455356266798,707.0,31.55446437332023
2411,0.65,561.0,Sobol2,655.4223961424686,707.0,51.57760385753136
2412,0.65,237.0,Grid1296,751.063442420277,707.0,-44.063442420277056
2413,0.65,237.0,Grid2401,782.6856541381346,707.0,-75.68565413813462
2414,0.65,237.0,Sobol1,687.0800469685792,707.0,19.919953031420846
2415,0.65,237.0,Sobol2,662.5978154051796,707.0,44.40218459482037
2416,0.65,588.0,Grid1296,733.0779948381103,707.0,-26.07799483811027
2417,0.65,588.0,Grid2401,777.842031733586,707.0,-70.84203173358605
2418,0.65,588.0,Sobol1,684.5398906235747,707.0,22.460109376425294
2419,0.65,588.0,Sobol2,658.475691868884,707.0,48.52430813111596
2420,0.65,951.0,Grid1296,733.2799225503702,707.0,-26.279922550370202
2421,0.65,951.0,Grid2401,777.7658508691212,707.0,-70.76585086912121
2422,0.65,951.0,Sobol1,678.6960569236151,707.0,28.30394307638494
2423,0.65,951.0,Sobol2,670.2948966913456,707.0,36.70510330865443
2424,0.65,490.0,Grid1296,742.6072733770441,707.0,-35.607273377044066
2425,0.65,490.0,Grid2401,778.1952237146527,707.0,-71.19522371465268
2426,0.65,490.0,Sobol1,667.2048849703497,707.0,39.79511502965033
2427,0.65,490.0,Sobol2,659.61963546401,707.0,47.38036453599
2428,0.65,395.0,Grid1296,738.763922362832,707.0,-31.763922362831977
2429,0.65,395.0,Grid2401,778.9145327367432,707.0,-71.91453273674324
2430,0.65,395.0,Sobol1,675.8790640781506,707.0,31.120935921849423
2431,0.65,395.0,Sobol2,664.8791270520234,707.0,42.120872947976636
2432,0.65,877.0,Grid1296,741.5206951506987,707.0,-34.52069515069866
2433,0.65,877.0,Grid2401,782.4589386594334,707.0,-75.45893865943344
2434,0.65,877.0,Sobol1,687.2705033533721,707.0,19.729496646627922
2435,0.65,877.0,Sobol2,673.0479603787724,707.0,33.95203962122764
2436,0.65,297.0,Grid1296,736.3990403690949,707.0,-29.399040369094905
2437,0.65,297.0,Grid2401,774.7720289318497,707.0,-67.77202893184972
2438,0.65,297.0,Sobol1,686.3395919840261,707.0,20.66040801597387
2439,0.65,297.0,Sobol2,657.6526572857845,707.0,49.34734271421553
2440,0.65,721.0,Grid1296,740.5025106637605,707.0,-33.50251066376052
2441,0.65,721.0,Grid2401,773.0640030232597,707.0,-66.06400302325972
2442,0.65,721.0,Sobol1,680.3652359694066,707.0,26.634764030593374
2443,0.65,721.0,Sobol2,657.5094714144844,707.0,49.49052858551556
2444,0.65,711.0,Grid1296,734.8202565801516,707.0,-27.820256580151636
2445,0.65,711.0,Grid2401,781.2808413033827,707.0,-74.28084130338266
2446,0.65,711.0,Sobol1,688.1893042449849,707.0,18.810695755015104
2447,0.65,711.0,Sobol2,661.9809704488453,707.0,45.019029551154745
2448,0.65,985.0,Grid1296,741.4055685336145,707.0,-34.40556853361454
2449,0.65,985.0,Grid2401,778.6810975667687,707.0,-71.6810975667687
2450,0.65,985.0,Sobol1,681.8504202572055,707.0,25.149579742794458
2451,0.65,985.0,Sobol2,656.1957633456338,707.0,50.80423665436615
2452,0.65,171.0,Grid1296,740.3230589050338,707.0,-33.323058905033804
2453,0.65,171.0,Grid2401,773.753858336712,707.0,-66.75385833671203
2454,0.65,171.0,Sobol1,684.8349906185682,707.0,22.165009381431787
2455,0.65,171.0,Sobol2,661.2425106844622,707.0,45.75748931553778
2456,0.65,75.0,Grid1296,748.1022642919697,707.0,-41.10226429196973
2457,0.65,75.0,Grid2401,776.6972675002448,707.0,-69.69726750024483
2458,0.65,75.0,Sobol1,678.440948974956,707.0,28.559051025044027
2459,0.65,75.0,Sobol2,659.2066542215955,707.0,47.7933457784045
2460,0.65,16.0,Grid1296,734.2728807068128,707.0,-27.27288070681277
2461,0.65,16.0,Grid2401,775.4384076053244,707.0,-68.43840760532441
2462,0.65,16.0,Sobol1,676.8683290009797,707.0,30.131670999020344
2463,0.65,16.0,Sobol2,659.0394364963599,707.0,47.96056350364006
2464,0.65,669.0,Grid1296,729.19512331752,707.0,-22.19512331752003
2465,0.65,669.0,Grid2401,778.267576442661,707.0,-71.26757644266104
2466,0.65,669.0,Sobol1,674.3888084743429,707.0,32.61119152565709
2467,0.65,669.0,Sobol2,664.632269112835,707.0,42.36773088716495
2468,0.65,530.0,Grid1296,744.8506767614124,707.0,-37.85067676141239
2469,0.65,530.0,Grid2401,780.6277638685373,707.0,-73.62776386853727
2470,0.65,530.0,Sobol1,684.602614508616,707.0,22.397385491383943
2471,0.65,530.0,Sobol2,651.2835180125059,707.0,55.71648198749415
2472,0.65,999.0,Grid1296,746.3034951009008,707.0,-39.30349510090082
2473,0.65,999.0,Grid2401,777.6439033394847,707.0,-70.64390333948472
2474,0.65,999.0,Sobol1,674.0021217357191,707.0,32.99787826428087
2475,0.65,999.0,Sobol2,659.4789390610597,707.0,47.52106093894031
2476,0.65,794.0,Grid1296,734.078391620608,707.0,-27.078391620608045
2477,0.65,794.0,Grid2401,777.8556656224168,707.0,-70.85566562241684
2478,0.65,794.0,Sobol1,679.5830571229199,707.0,27.416942877080146
2479,0.65,794.0,Sobol2,676.0598745272958,707.0,30.940125472704153
2480,0.65,936.0,Grid1296,739.2361719783619,707.0,-32.23617197836188
2481,0.65,936.0,Grid2401,778.0346181645987,707.0,-71.03461816459867
2482,0.65,936.0,Sobol1,684.0628378400139,707.0,22.937162159986087
2483,0.65,936.0,Sobol2,670.2562467161381,707.0,36.743753283861906
2484,0.65,111.0,Grid1296,733.7178150067302,707.0,-26.717815006730234
2485,0.65,111.0,Grid2401,775.3012707438764,707.0,-68.30127074387644
2486,0.65,111.0,Sobol1,681.4579030495477,707.0,25.542096950452333
2487,0.65,111.0,Sobol2,654.6478809979268,707.0,52.35211900207321
2488,0.65,816.0,Grid1296,738.2837721183092,707.0,-31.28377211830923
2489,0.65,816.0,Grid2401,776.6595098803047,707.0,-69.65950988030465
2490,0.65,816.0,Sobol1,682.8493260760047,707.0,24.150673923995328
2491,0.65,816.0,Sobol2,664.8257540527004,707.0,42.174245947299596
2492,0.65,968.0,Grid1296,737.9000238014048,707.0,-30.900023801404814
2493,0.65,968.0,Grid2401,778.4159663248329,707.0,-71.41596632483288
2494,0.65,968.0,Sobol1,681.033466028734,707.0,25.966533971266017
2495,0.65,968.0,Sobol2,658.0843575265366,707.0,48.915642473463436
2496,0.65,48.0,Grid1296,737.2368201845271,707.0,-30.23682018452712
2497,0.65,48.0,Grid2401,782.8507846183204,707.0,-75.8507846183204
2498,0.65,48.0,Sobol1,665.8005136987143,707.0,41.199486301285674
2499,0.65,48.0,Sobol2,677.39266579239,707.0,29.60733420761005
2500,0.65,986.0,Grid1296,736.8636184203964,707.0,-29.863618420396392
2501,0.65,986.0,Grid2401,777.9360039533444,707.0,-70.93600395334443
2502,0.65,986.0,Sobol1,676.5027592405763,707.0,30.497240759423676
2503,0.65,986.0,Sobol2,665.9827069449138,707.0,41.01729305508616
2504,0.65,829.0,Grid1296,746.2070188908726,707.0,-39.20701889087263
2505,0.65,829.0,Grid2401,785.719175410763,707.0,-78.719175410763
2506,0.65,829.0,Sobol1,673.3555696296852,707.0,33.64443037031481
2507,0.65,829.0,Sobol2,663.801428814364,707.0,43.198571185635956
2508,0.65,996.0,Grid1296,728.114718520265,707.0,-21.114718520265
2509,0.65,996.0,Grid2401,782.2660390963333,707.0,-75.26603909633332
2510,0.65,996.0,Sobol1,687.473585394448,707.0,19.526414605551963
2511,0.65,996.0,Sobol2,655.563916500983,707.0,51.436083499016945
2512,0.65,272.0,Grid1296,737.7082733766406,707.0,-30.70827337664059
2513,0.65,272.0,Grid2401,773.9778285755044,707.0,-66.97782857550442
2514,0.65,272.0,Sobol1,685.9785859559184,707.0,21.021414044081553
2515,0.65,272.0,Sobol2,657.5847291554093,707.0,49.41527084459074
2516,0.65,759.0,Grid1296,736.6474199824102,707.0,-29.647419982410156
2517,0.65,759.0,Grid2401,777.6557016720611,707.0,-70.65570167206113
2518,0.65,759.0,Sobol1,677.1536261000227,707.0,29.846373899977266
2519,0.65,759.0,Sobol2,660.2856922532752,707.0,46.714307746724785
2520,0.65,390.0,Grid1296,739.5318663562216,707.0,-32.5318663562216
2521,0.65,390.0,Grid2401,782.579603972025,707.0,-75.57960397202498
2522,0.65,390.0,Sobol1,682.0576578631953,707.0,24.942342136804655
2523,0.65,390.0,Sobol2,671.181683138996,707.0,35.81831686100395
2524,0.65,930.0,Grid1296,734.566923520499,707.0,-27.566923520499017
2525,0.65,930.0,Grid2401,774.6142479361172,707.0,-67.61424793611718
2526,0.65,930.0,Sobol1,679.2748562558866,707.0,27.72514374411344
2527,0.65,930.0,Sobol2,663.6732869532046,707.0,43.32671304679536
2528,0.65,633.0,Grid1296,734.7047498209495,707.0,-27.704749820949473
2529,0.65,633.0,Grid2401,780.6026341113156,707.0,-73.60263411131564
2530,0.65,633.0,Sobol1,671.7540540865318,707.0,35.24594591346818
2531,0.65,633.0,Sobol2,668.4503900551225,707.0,38.54960994487749
2532,0.65,928.0,Grid1296,746.7922712259851,707.0,-39.79227122598513
2533,0.65,928.0,Grid2401,777.4461287989695,707.0,-70.44612879896954
2534,0.65,928.0,Sobol1,676.4615051688675,707.0,30.53849483113254
2535,0.65,928.0,Sobol2,667.5943128843173,707.0,39.40568711568267
2536,0.65,854.0,Grid1296,743.498766093628,707.0,-36.49876609362798
2537,0.65,854.0,Grid2401,779.184540833256,707.0,-72.18454083325605
2538,0.65,854.0,Sobol1,674.552194517748,707.0,32.447805482251965
2539,0.65,854.0,Sobol2,652.9315148459706,707.0,54.06848515402942
2540,0.65,554.0,Grid1296,737.867403275843,707.0,-30.867403275843003
2541,0.65,554.0,Grid2401,775.0056143534547,707.0,-68.00561435345469
2542,0.65,554.0,Sobol1,674.6282952643362,707.0,32.3717047356638
2543,0.65,554.0,Sobol2,659.4913084428915,707.0,47.50869155710848
2544,0.65,562.0,Grid1296,727.2291447307703,707.0,-20.22914473077026
2545,0.65,562.0,Grid2401,778.7359619423372,707.0,-71.73596194233721
2546,0.65,562.0,Sobol1,681.1306647581999,707.0,25.86933524180006
2547,0.65,562.0,Sobol2,662.1014156753187,707.0,44.89858432468134
2548,0.65,78.0,Grid1296,736.6677009714583,707.0,-29.667700971458316
2549,0.65,78.0,Grid2401,782.2654320593368,707.0,-75.26543205933683
