,diff,rmse,r2
0,707.0,679.2860762100878,-43.39118951756652
1,-4.263254045480153,67.27653906572488,0.564569705836955
2,-4.453107101940759,49.53420086540414,0.7639512640125903
3,637.6486802632829,585.03885884725,-31.92765357184528
4,707.0,671.2710492092791,-39.82288148451677
5,8.204340661134097,40.04708935727368,0.8547053124345272
6,-43.65552773290767,87.8972537516644,0.3000638340118734
7,536.3746776757941,542.2092373217089,-25.63432200797855
8,707.0,683.3989705721885,-52.97819011416952
9,-12.939439277541624,20.275712025401827,0.9524859657143268
10,-8.909240024196492,21.05121333250619,0.948781843494772
11,707.0,680.6565213657702,-52.54583528998466
12,707.0,683.8857296646503,-55.09162403470135
13,-17.495100381301654,20.222470125069616,0.9509544808165236
14,-7.07008388114491,19.86468926928676,0.9526745792988556
15,707.0,670.0445596914944,-52.844122291294354
16,707.0,679.2129144657868,-43.47269400118039
17,-4.4811408970817865,67.85337482263962,0.5561620080797008
18,-4.635301075843927,49.60410648134148,0.7627988279499441
19,670.5652281754758,566.756152827218,-29.96521185460813
20,707.0,671.2266023949097,-39.78576950661955
21,6.119999964370663,36.07670165986994,0.8821786512864633
22,-42.93956564981511,87.89373447751196,0.3006635337668899
23,706.8527740875587,528.2340277511842,-24.25940336375062
24,-12.977780810948843,24.939294115817216,0.9276825143290004
25,-12.43347240133494,20.47933954152353,0.9512351494825172
26,-8.327900382513917,21.166140057062258,0.947909522887425
27,707.0,678.1729184922409,-52.47562761797439
28,-28.940167492527053,27.82661510181783,0.9076792304943714
29,-17.75419598880808,20.3406327894684,0.9506704023729764
30,-7.471351673907293,20.07038830289,0.9519724753344464
31,707.0,680.8027336817566,-54.26131762464292
32,519.504962352634,433.47559517186335,-17.100811211187604
33,-1.1593281681657572,67.36701003674413,0.5628169853895149
34,-3.764397353225149,49.56749672919101,0.7633193742368756
35,707.0,679.3334265451064,-43.456442309571294
36,149.8817692270253,492.884496246217,-20.990516795164197
37,4.700341942222508,33.714998457333415,0.8971056782208275
38,-43.98830616198347,88.38049783262467,0.2929371691360982
39,707.0,671.2319262356975,-39.7840481154707
40,-17.6334305897617,24.06543728392206,0.9321990435164452
41,-15.319251044924384,20.15997718398435,0.952419568293772
42,-10.404027902862367,20.77665347285228,0.949464158892978
43,707.0,682.941594647861,-53.60286544864992
44,-29.67705306657308,30.28895461436452,0.8909694044227796
45,-17.460239845044953,20.59267434826563,0.9496029264336078
