,ratio,rndint,dataset,kernel,time [hrs],rmse,r2
9411,0.6,928.0,Grid1296,ESS,0.00023134291172027588,192.4386270239354,-2.705344812079418
9412,0.6,928.0,Grid2401,RBF,0.0006943731175528633,275.54954454908125,-6.490953040297891
9413,0.6,928.0,Grid2401,Matern,0.0006494810846116808,37.71082169682608,0.8596961234635713
9414,0.6,928.0,Grid2401,RQ,0.004463957680596245,81.79129636885817,0.33998795266415915
9415,0.6,928.0,Grid2401,ESS,0.0007915058400895861,275.54878500469727,-6.490911743162163
9416,0.6,928.0,Sobol1,RBF,0.0006608714660008749,27.324678976881998,0.9193089903269087
9417,0.6,928.0,Sobol1,Matern,0.0007136650217903985,21.27205446000839,0.951097182047264
9418,0.6,928.0,Sobol1,RQ,0.005655730432934231,24.481954196163382,0.9352250367623107
9419,0.6,928.0,Sobol1,ESS,0.0035419739617241755,27.32459443747997,0.919309489623472
9420,0.6,928.0,Sobol2,RBF,0.00036842703819274904,33.66800446586418,0.8774029544600286
9421,0.6,928.0,Sobol2,Matern,0.00034490764141082765,24.20928302306649,0.9366116996047448
9422,0.6,928.0,Sobol2,RQ,0.0029614970419141982,27.24680682147297,0.9197072232493091
9423,0.6,928.0,Sobol2,ESS,0.0009269517660140991,33.66790431288197,0.8774036838434092
9424,0.6,731.0,Grid1296,RBF,0.000273835195435418,148.88088316393885,-1.2365449500876164
9425,0.6,731.0,Grid1296,Matern,0.00045072767469618054,54.42489598785262,0.7011212943513097
9426,0.6,731.0,Grid1296,RQ,0.0014258829090330336,53.99777957643773,0.7057939753985407
9427,0.6,731.0,Grid1296,ESS,0.00036980675326453314,686.2590145077252,-46.51993991425601
9428,0.6,731.0,Grid2401,RBF,0.0008790870507558187,291.16185649008133,-7.40493950824858
9429,0.6,731.0,Grid2401,Matern,0.0016657296154234144,40.246340125296676,0.8394100293669121
9430,0.6,731.0,Grid2401,RQ,0.003702771928575304,81.76431458572662,0.33718361859658763
9431,0.6,731.0,Grid2401,ESS,0.00029566009839375815,36.34046278106195,0.8690677775858199
9432,0.6,731.0,Sobol1,RBF,0.00101139850086636,25.825619505445065,0.9293657639286722
9433,0.6,731.0,Sobol1,Matern,0.0014374329646428426,21.0358510660951,0.953136585237053
9434,0.6,731.0,Sobol1,RQ,0.003359783887863159,25.305602486122364,0.9321816656020222
9435,0.6,731.0,Sobol1,ESS,0.00388781468073527,678.9789314867007,-47.82321262056135
9436,0.6,731.0,Sobol2,RBF,0.0005869983302222358,34.24947611582464,0.8722541874653942
9437,0.6,731.0,Sobol2,Matern,0.000618885424402025,24.4124162502789,0.9350976622589777
9438,0.6,731.0,Sobol2,RQ,0.002693136864238315,26.715306306222068,0.9222752876835278
9439,0.6,731.0,Sobol2,ESS,0.002868246833483378,36.077873667066136,0.858250781157284
9440,0.6,249.0,Grid1296,RBF,7.877118057674832e-05,679.6617321201888,-45.35027930810445
9441,0.6,249.0,Grid1296,Matern,0.00021221843030717639,55.67861907098679,0.6889403847013109
9442,0.6,249.0,Grid1296,RQ,0.0018309585915671455,55.79945539459449,0.687588767588124
9443,0.6,249.0,Grid1296,ESS,0.0026211185587777033,621.9245465717493,-37.809863569284616
9444,0.6,249.0,Grid2401,RBF,0.00026207274860805935,676.7082382345855,-43.893015742718646
9445,0.6,249.0,Grid2401,Matern,0.0006923066245185005,41.59301485049768,0.8304035896923833
9446,0.6,249.0,Grid2401,RQ,0.004404790335231357,81.95776931387182,0.3414994949705268
9447,0.6,249.0,Grid2401,ESS,0.0005523698859744602,899.3597719554416,-78.29444597583941
9448,0.6,249.0,Sobol1,RBF,0.00027209672662946915,680.5206656084898,-48.88302612456341
9449,0.6,249.0,Sobol1,Matern,0.0004066300392150879,22.148421452691007,0.9471608632925488
9450,0.6,249.0,Sobol1,RQ,0.0055499445067511664,25.11774663736395,0.93204342124175
9451,0.6,249.0,Sobol1,ESS,0.0017365133100085788,677.0612949364593,-48.37716266093309
9452,0.6,249.0,Sobol2,RBF,0.00016654458310869005,681.2074222336224,-49.20158271600552
9453,0.6,249.0,Sobol2,Matern,0.00026611347993214926,21.602497817051404,0.949514506395758
9454,0.6,249.0,Sobol2,RQ,0.003487831685278151,24.123058476252563,0.9370459889226408
9455,0.6,249.0,Sobol2,ESS,0.0015254081620110407,680.0410920234712,-49.02982446443689
9456,0.6,78.0,Grid1296,RBF,0.0001189949115117391,238.8633199360528,-4.7169540359690085
9457,0.6,78.0,Grid1296,Matern,0.00013624681366814506,57.403128565650846,0.6698305413170605
9458,0.6,78.0,Grid1296,RQ,0.0013945437139934963,56.66772348710377,0.6782361096343404
9459,0.6,78.0,Grid1296,ESS,8.332278993394639e-05,679.5547880809669,-45.271622238504165
9460,0.6,78.0,Grid2401,RBF,0.00033115194903479684,261.89165338878996,-5.75671567985526
9461,0.6,78.0,Grid2401,Matern,0.0004615903562969632,44.87989197078972,0.8015752073508323
9462,0.6,78.0,Grid2401,RQ,0.0032363461785846286,84.86472292618598,0.2905092712828419
9463,0.6,78.0,Grid2401,ESS,0.00022363073296017118,675.2553473287004,-43.91882563617539
9464,0.6,78.0,Sobol1,RBF,0.0003852672709359063,30.252226287930345,0.9005181405353765
9465,0.6,78.0,Sobol1,Matern,0.0005558184782663981,22.248591884059167,0.9461935582313844
9466,0.6,78.0,Sobol1,RQ,0.005194035040007697,25.490586531399416,0.9293700545396132
9467,0.6,78.0,Sobol1,ESS,0.0037254313627878826,661.0360340917364,-46.498454859971744
9468,0.6,78.0,Sobol2,RBF,0.00029690563678741455,27.064429694445884,0.9201381753686803
9469,0.6,78.0,Sobol2,Matern,0.00027710510624779597,21.417932251537003,0.9499854288370561
9470,0.6,78.0,Sobol2,RQ,0.003531440165307787,25.39473833971902,0.9296880806826469
9471,0.6,78.0,Sobol2,ESS,0.0013011451562245687,23.185896484217288,0.9413876339005056
9472,0.6,562.0,Grid1296,RBF,6.773187054528131e-05,679.7647027487976,-45.54063120081034
9473,0.6,562.0,Grid1296,Matern,0.0001474276516172621,55.27935224784632,0.6922196137674335
9474,0.6,562.0,Grid1296,RQ,0.0017417897118462457,52.42266201140871,0.7232082187176235
9475,0.6,562.0,Grid1296,ESS,0.00042961094114515516,188.72580649879163,-2.587382038654528
9476,0.6,562.0,Grid2401,RBF,0.000219255354669359,676.690833816842,-43.86164042439149
9477,0.6,562.0,Grid2401,Matern,0.00046261390050252277,43.75393045282484,0.8124449738854629
9478,0.6,562.0,Grid2401,RQ,0.005200588305791219,83.04265488736698,0.3243885317008356
9479,0.6,562.0,Grid2401,ESS,0.000739045672946506,193.9683575483196,-2.6860085590313068
9480,0.6,562.0,Sobol1,RBF,0.0002498484982384576,680.7436911908994,-47.836094385065046
9481,0.6,562.0,Sobol1,Matern,0.0006472672356499566,22.013300168939182,0.9489325720081404
9482,0.6,562.0,Sobol1,RQ,0.005613281064563327,26.17555830181391,0.9277952811670531
9483,0.6,562.0,Sobol1,ESS,0.002402971519364251,25.7386659867743,0.9301854823039588
9484,0.6,562.0,Sobol2,RBF,0.00014546917544470893,681.1725602027733,-50.333182876287204
9485,0.6,562.0,Sobol2,Matern,0.00031822105248769126,22.550156732107343,0.9437421626748176
9486,0.6,562.0,Sobol2,RQ,0.003435626493559943,25.326749899706076,0.9290352255205145
9487,0.6,562.0,Sobol2,ESS,0.001633568737241957,25.263834015883596,0.929387364334609
9488,0.6,854.0,Grid1296,RBF,0.00011695709493425158,152.5900918782033,-1.3389549476536202
9489,0.6,854.0,Grid1296,Matern,0.00014365507496727836,56.726464152229816,0.6767484500755295
9490,0.6,854.0,Grid1296,RQ,0.001581800447569953,56.74136802651298,0.6765785705169609
9491,0.6,854.0,Grid1296,ESS,0.0001330203480190701,650.5942304918397,-41.51964234683769
9492,0.6,854.0,Grid2401,RBF,0.0003895618518193563,378.016194311254,-13.07431245364263
9493,0.6,854.0,Grid2401,Matern,0.0004475239250395033,34.728014419586856,0.8812137195437653
9494,0.6,854.0,Grid2401,RQ,0.004444726904233296,85.24609998655446,0.2842597915364412
9495,0.6,854.0,Grid2401,ESS,0.00034463418854607477,630.5445079255416,-38.1595661720432
9496,0.6,854.0,Sobol1,RBF,0.00044835117128160266,26.41890329162329,0.9245616710313589
9497,0.6,854.0,Sobol1,Matern,0.0005334122975667318,21.091104490911448,0.9519203678609407
9498,0.6,854.0,Sobol1,RQ,0.005320707890722487,24.752619671021954,0.9337776135527783
9499,0.6,854.0,Sobol1,ESS,0.0016908259524239435,26.418888303127346,0.9245617566296711
9500,0.6,854.0,Sobol2,RBF,0.00028638389375474716,38.51312109409221,0.8388743389024983
9501,0.6,854.0,Sobol2,Matern,0.00026283562183380125,25.011437666817326,0.9320445029110646
9502,0.6,854.0,Sobol2,RQ,0.0031604087352752686,28.646711198507514,0.9108550344608166
9503,0.6,854.0,Sobol2,ESS,0.0004349257548650106,38.513098061567774,0.8388745316227719
9504,0.6,554.0,Grid1296,RBF,0.00012629932827419704,149.42736153578716,-1.255313989858215
9505,0.6,554.0,Grid1296,Matern,0.00019258896509806315,55.49333873021804,0.6889512452037083
9506,0.6,554.0,Grid1296,RQ,0.001616210805045234,52.72501882916334,0.7192109001062736
9507,0.6,554.0,Grid1296,ESS,0.00023411121633317735,149.4273394462798,-1.2553133230623783
9508,0.6,554.0,Grid2401,RBF,0.0004864194658067491,359.0790107454514,-11.664340442336204
9509,0.6,554.0,Grid2401,Matern,0.0005336268080605401,35.09522477951875,0.8790241747692895
9510,0.6,554.0,Grid2401,RQ,0.004547702140278286,82.59362171738486,0.32996798065462707
9511,0.6,554.0,Grid2401,ESS,0.0009414354297849867,359.0790013327022,-11.664339778380608
9512,0.6,554.0,Sobol1,RBF,0.0004868329895867242,31.65190605850929,0.8925151978394872
9513,0.6,554.0,Sobol1,Matern,0.0007691888676749335,22.44692989400278,0.9459418442007846
9514,0.6,554.0,Sobol1,RQ,0.006572036676936679,25.85209534482349,0.9282967529116621
9515,0.6,554.0,Sobol1,ESS,0.0014299378792444865,31.65190370536587,0.8925152138212826
9516,0.6,554.0,Sobol2,RBF,0.00028404050403171117,26.473910237589436,0.9238048362394428
9517,0.6,554.0,Sobol2,Matern,0.0003816137711207072,22.457274196838746,0.945171633639831
9518,0.6,554.0,Sobol2,RQ,0.0038520128197140164,26.418497147566736,0.9241234737685307
9519,0.6,554.0,Sobol2,ESS,0.0007350220282872518,26.47390862924077,0.9238048454974923
9520,0.6,791.0,Grid1296,RBF,0.0001728882392247518,144.43265404190925,-1.097914906183311
9521,0.6,791.0,Grid1296,Matern,0.00026460846265157064,55.77438562929519,0.6871568317715939
9522,0.6,791.0,Grid1296,RQ,0.0014683869812223646,57.129648539401764,0.6717685511262284
9523,0.6,791.0,Grid1296,ESS,7.693171501159668e-05,111.42292635721405,-0.24855076751524519
9524,0.6,791.0,Grid2401,RBF,0.0005796212620205349,389.3353262058959,-13.949918723283337
9525,0.6,791.0,Grid2401,Matern,0.0006843006610870361,33.630002422575274,0.8884563101872249
9526,0.6,791.0,Grid2401,RQ,0.003720956246058146,84.42335846185289,0.297062909831466
9527,0.6,791.0,Grid2401,ESS,0.00016368541452619766,676.1282977829965,-44.086802301567815
9528,0.6,791.0,Sobol1,RBF,0.0010363364219665527,27.705611018185394,0.9178177366466284
9529,0.6,791.0,Sobol1,Matern,0.0008437152703603108,22.43887505105048,0.9460930459386422
9530,0.6,791.0,Sobol1,RQ,0.003996052145957947,25.061853286078723,0.9327536062279259
9531,0.6,791.0,Sobol1,ESS,0.0011930030584335327,27.70560618533827,0.917817765317664
9532,0.6,791.0,Sobol2,RBF,0.00043533874882592093,34.495941546581584,0.8709776667060628
9533,0.6,791.0,Sobol2,Matern,0.0004352378182941013,23.01786336381772,0.9425541181694305
9534,0.6,791.0,Sobol2,RQ,0.002727734711435106,25.987908488829863,0.9267729493159607
9535,0.6,791.0,Sobol2,ESS,0.0008377489116456774,34.4959356689316,0.8709777106734409
9536,0.6,180.0,Grid1296,RBF,0.00012431078486972385,168.15555501535897,-1.8445792868552209
9537,0.6,180.0,Grid1296,Matern,0.00024032764964633519,58.270178149447254,0.6584232535856593
9538,0.6,180.0,Grid1296,RQ,0.0012595922417110866,54.57650815414087,0.7003549572573171
9539,0.6,180.0,Grid1296,ESS,0.0001930293771955702,168.15280924434526,-1.844486390731951
9540,0.6,180.0,Grid2401,RBF,0.0002533308664957682,676.3011824552327,-44.11417722137882
9541,0.6,180.0,Grid2401,Matern,0.0005937658415900337,34.520248466872495,0.8824613837162294
9542,0.6,180.0,Grid2401,RQ,0.0034433684084150527,83.59242409218422,0.3107661688190061
9543,0.6,180.0,Grid2401,ESS,0.000485717323091295,351.9617070023421,-11.21865995116265
9544,0.6,180.0,Sobol1,RBF,0.0003590510951148139,32.96616823817707,0.8822652795922918
9545,0.6,180.0,Sobol1,Matern,0.0008961783515082465,22.806249090155056,0.943652410474453
9546,0.6,180.0,Sobol1,RQ,0.005428875022464329,24.205625527336064,0.9365253615244438
9547,0.6,180.0,Sobol1,ESS,0.001563477118810018,32.46191693313462,0.885839479643508
9548,0.6,180.0,Sobol2,RBF,0.00021848175260755752,33.50851903383164,0.8783098628183686
9549,0.6,180.0,Sobol2,Matern,0.00035729441377851695,22.759762824019713,0.9438589698994695
9550,0.6,180.0,Sobol2,RQ,0.0029039218028386435,25.843806862632057,0.9276134486321359
9551,0.6,180.0,Sobol2,ESS,0.0011646616458892822,33.16258201780349,0.8808095149602855
9552,0.6,593.0,Grid1296,RBF,9.737816121843127e-05,178.6375785200399,-2.2030390956497583
9553,0.6,593.0,Grid1296,Matern,0.0001538922389348348,55.33225852574968,0.6926923382506234
9554,0.6,593.0,Grid1296,RQ,0.0017893289857440525,56.014988835384266,0.6850619741426405
9555,0.6,593.0,Grid1296,ESS,0.00033547812037997774,178.63753114687336,-2.2030373968125287
9556,0.6,593.0,Grid2401,RBF,0.0003801857100592719,147.07414455835053,-1.12397726612791
9557,0.6,593.0,Grid2401,Matern,0.0007731325758828057,48.271728797092024,0.7711963714130812
9558,0.6,593.0,Grid2401,RQ,0.0043801315625508624,81.03271398396431,0.3552401710747989
9559,0.6,593.0,Grid2401,ESS,0.0005632560782962375,147.0739847087551,-1.1239726491814954
9560,0.6,593.0,Sobol1,RBF,0.00037711461385091146,25.79796654487631,0.9289603776525805
9561,0.6,593.0,Sobol1,Matern,0.0005303123262193468,20.827916365746727,0.9536956978032055
9562,0.6,593.0,Sobol1,RQ,0.005151263276735942,24.68966666810209,0.9349330953838495
9563,0.6,593.0,Sobol1,ESS,0.00359096712536282,25.797957358795053,0.9289604282438259
9564,0.6,593.0,Sobol2,RBF,0.00023246195581224228,38.362799629932034,0.8387899686948657
9565,0.6,593.0,Sobol2,Matern,0.0002617138624191284,25.857306366806917,0.9267617366465617
9566,0.6,593.0,Sobol2,RQ,0.0030118472046322294,26.328023235386873,0.9240709474948092
9567,0.6,593.0,Sobol2,ESS,0.0015391796165042453,38.36278517148872,0.8387900902107969
9568,0.6,510.0,Grid1296,RBF,0.00011977791786193847,185.2625318971586,-2.4533783008142835
9569,0.6,510.0,Grid1296,Matern,0.00014553685983022054,56.70943561307025,0.6764215309574844
9570,0.6,510.0,Grid1296,RQ,0.000839441352420383,57.947992480597826,0.6621330153608207
9571,0.6,510.0,Grid1296,ESS,6.81165854136149e-05,679.2788303311635,-45.426412498852216
9572,0.6,510.0,Grid2401,RBF,0.00041370325618320043,382.77004166099476,-13.453693995078186
9573,0.6,510.0,Grid2401,Matern,0.00040764510631561277,41.30657559330574,0.8316778142682453
9574,0.6,510.0,Grid2401,RQ,0.0031912591722276476,84.43309399589685,0.29671980895616756
9575,0.6,510.0,Grid2401,ESS,0.0001564355691274007,676.311908426431,-44.12290441666723
9576,0.6,510.0,Sobol1,RBF,0.0004836430814531114,27.808687639354943,0.9173558356137244
9577,0.6,510.0,Sobol1,Matern,0.00053106599383884,21.081124685054853,0.9525059988009118
9578,0.6,510.0,Sobol1,RQ,0.0037440273496839736,24.14350952430177,0.9377051700435778
9579,0.6,510.0,Sobol1,ESS,0.0011251619127061632,678.632790090601,-48.21765130160485
9580,0.6,510.0,Sobol2,RBF,0.00028594997194078233,27.203781652566164,0.9190600377288234
9581,0.6,510.0,Sobol2,Matern,0.0002621052000257704,22.004922196109717,0.9470404713016115
9582,0.6,510.0,Sobol2,RQ,0.00179479009575314,24.491830929796784,0.9343934889801515
